RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_SNR,PRB_Utilization_DL,PRB_Utilization_UL
-97.0,0.0028699999999999,7.0,0.0656215999999999,9.0,18.3,0.0,0.0
-97.0,0.0028699999999999,7.0,0.0589372,9.0,24.03,0.0,0.0472
-97.5,0.0026728,7.0,0.0556,9.0,22.34,0.0472,0.0
-99.0,0.00258,7.0,0.0512631999999999,9.0,23.24,0.0,0.0
-99.0,0.0025695999999999,7.0,0.0460399999999999,9.0,23.125,0.0472,0.0472
-98.13,0.0023199999999999,7.0,0.0413869,9.0,24.54,0.0,0.0
-98.0,0.0023199999999999,7.0,0.037209,9.0,23.05,0.0,0.0472
-98.0,0.0021038,7.0,0.0362975,9.0,20.0,0.0,0.0944
-98.0,0.00209,7.0,0.0326332,9.0,16.12,0.0,0.0
-98.0,0.00209,7.0,0.0293428,9.0,22.045,0.0,0.0
-98.0,0.00209,7.0,0.0263506,9.0,23.4,0.0,0.0472
-98.0,0.0020459,7.0,0.02393,9.0,21.395,0.0,0.0472
-98.77,0.0018799999999999,7.0,0.0231890999999999,9.0,21.27,0.0,0.0
-99.0,0.0018799999999999,7.0,0.0208305,9.0,22.56,0.0,0.0472
-99.0,0.0018476999999999,7.0,0.0187303999999999,9.0,24.15,0.0,0.0
-100.96774193548389,0.00169,7.0,0.0168375,9.0,22.33,0.0,0.0
-101.97,0.00169,7.0,0.0151190999999999,9.0,17.02,0.0,0.0472
-101.0,0.0015492,7.0,0.01413,9.0,18.225,0.0,0.0472
-101.0,0.00153,7.0,0.0127482,9.0,18.5,0.0,0.0
-101.0,0.00153,7.0,0.0114384999999999,9.0,17.54,0.0,0.0472
-101.0,0.00153,7.0,0.0102691,9.0,14.105,0.0,0.0472
-101.0,0.00153,7.0,0.0092331999999999,9.0,11.55,0.0,0.0
-101.0,0.00153,7.0,0.0082995999999999,9.0,15.055,0.0,0.0472
-101.0,0.00153,7.0,0.0074575,9.0,20.515,0.0,0.0
-101.0,0.0014804,7.0,0.0066988,9.0,20.96,0.0,0.0472
-101.0,0.00137,7.0,0.00602,9.0,19.85,0.0,0.0
-101.0,0.00137,7.0,0.0054194999999999,9.0,17.465,0.0,0.0
-101.0,0.0203452999999999,7.0,0.00493,9.0,17.19,0.0472,0.0
-105.0,0.10124,7.0,0.003882,9.0,24.31,0.0,0.0
-105.0,0.10124,7.0,0.0034891999999999,9.0,20.08,0.0,0.0
-105.0,0.10124,7.0,0.0031308,9.0,12.245,0.0,0.0472
-105.48,0.10124,7.0,0.0028172,9.0,11.0,0.0,0.0
-106.0,0.0965802,7.0,0.0025342,9.0,23.335,0.0,0.0
-106.0,0.09111,7.0,0.002276,9.0,30.26,0.0,0.0472
-106.32,0.09111,7.0,0.0020443999999999,9.0,21.1,0.0,0.0
-107.0,0.0844597,7.0,0.0019099999999999,9.0,25.02,0.0,0.0
-107.0,0.082,7.0,0.0017617999999999,9.0,14.11,0.0,0.0
-107.0,0.082,7.0,0.0015839999999999,9.0,24.34,0.0,0.0472
-108.2258064516129,0.082,7.0,0.0014204,9.0,27.575,0.0,0.0
-110.0,0.082,7.0,0.0012737999999999,9.0,30.12,0.0,0.0472
-110.0,0.082,7.0,0.0011492,9.0,15.8,0.0,0.0472
-110.0,0.080606,7.0,0.001028,9.0,26.725,4.9718,13.8112
-110.0,0.072324,7.0,0.0009229999999999,9.87,21.945,60.7641,2.1039
-110.0,0.06642,7.0,0.0008307999999999,10.88,18.745,5.254700000000001,0.2737
-110.0,0.06642,7.0,0.0007712,11.61,16.0,0.0,0.0472
-110.0,0.0625688,7.0,0.0006966,11.38,16.37,0.0472,0.0472
-110.0,0.0597799999999999,7.0,0.0006252,10.36,15.9,0.0,0.0472
-110.0,0.0597799999999999,7.0,0.0005609999999999,9.35,17.33,0.0,0.0
-110.0,0.0597799999999999,7.0,0.000507,9.0,13.85,0.0,0.0
-110.0,0.0597799999999999,7.0,0.000456,9.0,17.3,0.0,0.0472
-110.0,0.0597799999999999,7.0,0.0004055,9.0,20.35,0.0,0.0
-111.63440860215054,0.0597799999999999,7.0,0.000362,9.0,20.0,0.0,0.0
-112.0,0.0552949999999999,7.0,0.0003284,9.0,22.38,0.0472,0.0472
-112.0,0.0537999999999999,7.0,0.0002980999999999,9.0,22.81,0.0,0.0
-112.0,0.0537999999999999,7.0,0.0002674999999999,9.0,23.9,0.0,0.0472
-112.82,0.0510024,7.0,0.0002372,9.0,24.025,0.0,0.0472
-113.0,0.04842,7.0,0.0002184,9.0,23.42,0.0,0.0472
-113.0,0.04842,7.0,0.0001982,9.0,18.65,0.0,0.0
-113.0,0.04842,7.0,0.000178,9.0,16.9,0.0,0.0
-113.0,0.04842,7.0,0.0001576,9.0,29.115,0.0,0.0472
-113.0,0.04842,7.0,0.0001436999999999,9.0,28.945,0.0,0.0
-113.0,0.04842,7.0,0.000127,9.0,24.5,0.0,0.0472
-113.72,0.0441124,7.0,0.0001134,9.0,21.78,0.0472,0.0472
-114.0,0.04358,7.0,0.0001032999999999,9.0,21.705,0.0,0.0
-116.0,0.04358,7.0,9.31e-05,9.0,20.12,0.0,0.0472
-116.0,0.0417924,7.0,8.300000000000001e-05,9.0,18.86,0.0,0.0944
-116.0,0.0392199999999999,7.0,7.489999999999998e-05,9.0,21.32,0.0,0.0
-116.0,0.0392199999999999,7.0,6.999999999999997e-05,9.0,24.255,0.0,0.0472
-116.0,0.0392199999999999,7.0,6.460000000000001e-05,9.0,23.25,0.0,0.0
-116.0,0.0392199999999999,7.0,5.44e-05,9.0,19.95,0.0,0.0472
-116.0,0.0392199999999999,7.0,5e-05,9.0,14.055,0.0,0.0
-116.0,0.0391415999999999,7.0,4.42e-05,9.0,12.35,0.0,0.0
-116.0,0.0352999999999999,7.0,4e-05,9.0,16.3,0.0,0.0472
-116.0,0.0352999999999999,7.0,3.390000000000002e-05,9.0,21.35,0.0,0.0
-115.12,0.0352999999999999,7.0,3.000000000000001e-05,9.0,21.47,0.0,0.0472
-115.0,0.034241,7.0,3.000000000000001e-05,9.0,17.6,0.0,0.0944
-115.0,0.03177,7.0,3.000000000000001e-05,9.0,16.8,0.0,0.0472
-113.0,0.0312612,7.0,1.5700000000000002e-05,9.0,20.085,0.0,0.0472
-113.0,0.0285899999999999,7.0,1e-05,9.0,21.2,0.0,0.0
-113.0,0.0285899999999999,7.0,1e-05,9.0,15.35,0.0,0.0
-113.0,0.0285899999999999,7.0,1e-05,9.0,14.025,0.0,0.0472
-113.0,0.0280179999999999,7.0,1e-05,9.0,22.92,0.0472,0.0
-113.0,0.0257299999999999,7.0,1e-05,9.0,17.36,0.0,0.0472
-113.0,0.0257299999999999,7.0,1e-05,9.0,12.265,0.0,0.0
-113.0,0.0257299999999999,7.0,1e-05,9.0,26.32,0.0,0.0472
-113.95698924731182,0.0231856999999999,7.0,1e-05,9.34,22.825,0.9341,2.2739
-114.0,0.02084,7.0,1e-05,10.36,16.815,0.2548,0.2832
-114.0,0.0190095999999999,7.0,1e-05,11.23,17.55,0.0472,0.0472
-114.0,0.0187599999999999,7.0,1.0000000000000004e-05,11.71,24.875,0.0,0.0
-114.0,0.0187599999999999,7.0,0.0,10.69,26.2,0.0,0.0472
-114.0,0.0187599999999999,7.0,0.0,9.68,21.1,0.0,0.0472
-114.0,0.0252389999999999,7.0,0.0,9.0,21.41,0.0472,0.0
-114.8,0.08355,7.0,0.0,9.0,29.615,0.0,0.0
-115.0,0.08355,7.0,0.0,9.0,26.38,0.0,0.0472
-115.0,0.0790355999999999,7.0,0.0,9.18,24.43,2.4717,2.651
-115.0,0.0705338,7.0,0.0,10.21,19.105,0.4058,4.9339
-115.0,0.06768,7.0,0.0,10.97,14.41,0.0,0.0472
-115.6236559139785,0.0613839,7.0,0.0,10.04,19.07,1.8586,8.2547
-117.0,0.057865,7.0,0.0,11.06,18.005,0.2075999999999999,1.1416
-117.0,0.0519704,7.0,0.0,12.0,19.03,0.0472,0.236
-117.0,0.0464748,7.0,0.0,12.68,19.07,0.4434999999999999,9.0757
-117.0,0.0428015999999999,7.0,0.0,13.3,20.345,0.1415,0.3303999999999999
-117.0,0.0382842,7.0,0.00667,14.31,20.005,0.2453999999999999,6.1888
-117.0,0.0359699999999999,7.0,0.0066699999999999,15.0,19.215,0.0472,0.1888
-117.0,0.0335219999999999,7.0,0.0217473999999999,15.78,20.28,0.0944,11.9814
-117.0,0.0303611999999999,7.0,0.0274629999999999,16.55,21.51,0.1888,0.8491
-116.38,0.0271511999999999,7.0,0.0329496,17.56,21.78,0.5945,1.5192
-116.0,0.024648,7.0,0.0542710999999999,18.0,19.23,2.0472,0.7927
-116.0,0.02242,7.0,0.0955482,18.0,19.395,0.3964,2.7833
-116.0,0.0202175999999999,7.0,0.142384,17.4,18.825,0.2171,0.9531
-116.0,0.0181932,7.0,0.1704441999999999,16.43,20.34,2.4435,1.8586
-116.0,0.0169591999999999,7.0,0.174388,15.76,19.95,0.0,2.1888
-116.0,0.0152319999999999,7.0,0.168376,14.8,21.44,0.1886999999999999,0.4624
-116.0,0.01393,7.0,0.1735776,13.84,23.5,0.0,0.0
-116.0,0.01393,7.0,0.1560604,12.83,23.24,0.0,0.0
-116.0,0.01393,7.0,0.1401668,11.81,20.3,0.0,0.0472
-116.0,0.01393,7.0,0.126028,10.8,14.7,0.0,0.0
-116.0,0.0129013999999999,7.0,0.1131924,9.78,21.0,0.0,0.0472
-116.0,0.0125399999999999,7.0,0.1017657,9.0,21.855,0.0,0.0
-116.99,0.0125399999999999,7.0,0.0914987999999999,9.0,23.3,0.0,0.0
-117.0,0.0125399999999999,7.0,0.0821756,9.0,16.7,0.0,0.0472
-117.0,0.0125399999999999,7.0,0.0738807,9.0,26.57,0.0,0.0
-117.0,0.0124149999999999,7.0,0.0663593,9.0,29.52,0.0472,0.0472
-118.0,0.0112899999999999,7.0,0.06028,9.0,17.66,0.0,0.0
-118.0,0.0112899999999999,7.0,0.0541966,9.0,17.99,0.0,0.0
-118.0,0.0112899999999999,7.0,0.0486745999999999,9.0,15.12,0.0,0.0
-118.0,0.0112899999999999,7.0,0.0437624,9.0,13.6,0.0,0.0
-118.0,0.0102956,7.0,0.0393021999999999,9.0,14.84,0.0472,0.0472
-118.0,0.01016,7.0,0.0353399,9.0,18.23,0.0,0.0
-118.0,0.01016,7.0,0.0317744,9.0,19.24,0.0,0.0
-117.05,0.01016,7.0,0.0285379999999999,9.0,20.91,0.0,0.0472
-117.0,0.01016,7.0,0.0256584999999999,9.0,23.095,0.0,0.0
-117.0,0.01016,7.0,0.0230684,9.0,21.72,0.0,0.0
-117.0,0.0091501999999999,7.0,0.0213639999999999,9.0,17.04,0.0472,0.0
-117.0,0.00914,7.0,0.0191842,9.0,12.54,0.0,0.0472
-117.0,0.00914,7.0,0.0172482,9.0,16.44,0.0,0.0
-117.0,0.19666,6.0,0.0028942,9.0,25.52,0.0,0.0
-117.0,0.1811285999999999,6.0,0.00261,9.0,21.17,0.0472,0.0
-116.5,0.177,6.0,0.0023916,9.0,22.1,0.0,0.0
-116.0,0.177,6.0,0.002146,9.0,22.5,0.0,0.0
-116.0,0.17169,6.0,0.0019273,9.0,21.68,0.0,0.0472
-116.0,0.1593,6.0,0.0017327999999999,9.0,21.08,0.0,0.0
-116.0,0.1593,6.0,0.0015587,9.0,20.575,0.0,0.0
-116.0,0.1593,6.0,0.0014035,9.0,21.79,0.0,0.0472
-116.0,0.1593,6.0,0.0012611999999999,9.0,23.32,0.0,0.0
-116.0,0.1593,6.0,0.0011290999999999,9.0,21.72,0.0,0.0
-116.0,0.1593,6.0,0.0010155,9.0,20.135,0.0,0.0472
-116.0,0.1484676,6.0,0.0009139999999999,9.0,17.94,0.0472,0.0
-116.0,0.14337,6.0,0.0008397999999999,9.0,16.39,0.0,0.0472
-116.0,0.14337,6.0,0.0007568,9.0,18.25,0.0,0.0
-116.0,0.1370604,6.0,0.0006751999999999,9.0,20.52,0.0,0.0472
-116.0,0.12903,6.0,0.0006108,9.0,22.56,0.0,0.0472
-116.0,0.12903,6.0,0.0005501999999999,9.0,25.765,0.0,0.0
-116.0,0.12903,6.0,0.000489,9.0,26.1,0.0,0.0472
-116.0,0.12903,6.0,0.0004369999999999,9.0,21.9,0.0,0.0
-116.0,0.12903,6.0,0.0003948,9.0,18.48,0.0,0.0472
-116.0,0.12903,6.0,0.0003544,9.0,18.0,0.0,0.0
-116.0,0.121677,6.0,0.0003227,9.0,16.43,0.0,0.0472
-117.0,0.0846599999999999,6.0,6.360000000000001e-05,9.0,22.7,0.0,0.0
-117.0,0.0846599999999999,6.0,5.34e-05,9.0,25.88,0.0,0.0472
-117.0,0.0846599999999999,6.0,5e-05,9.0,24.87,0.0,0.0
-117.0,0.0846599999999999,6.0,4.310000000000001e-05,9.0,20.4,0.0,0.0472
-117.0,0.0769523,6.0,0.02304,9.0,16.235,0.0944,0.0472
-117.0,0.07619,6.0,0.0474347999999999,9.0,17.38,0.0,0.0
-117.0,0.0707798,6.0,0.0450299999999999,9.0,17.5,0.0472,0.0472
-117.0,0.06857,6.0,0.042105,9.0,18.5,0.0,0.0472
-111.5,0.0939016417910447,5.64,0.0891111267605633,6.39,29.34,0.1416,0.1416
-104.28089887640448,0.0999999999999999,9.0,0.0999999999999999,9.0,28.35,0.1509,0.0
-103.0,0.0999999999999999,9.0,0.1017999999999999,9.0,25.155,0.0,0.0472
-103.0,0.0959999999999999,5.4,0.0949149999999999,9.0,17.685,0.217,0.387
-103.0,0.0899999999999999,0.0,0.0920653999999999,9.0,23.055,0.0,0.0472
-103.0,0.0816299999999999,0.0,0.0830199999999999,9.0,21.805,0.0472,2.217
-103.61,0.081,0.0,0.07804,9.0,19.1,0.0,0.0472
-104.0,0.081,0.0,0.0700886,9.0,18.855,0.0,0.0472
-104.0,0.0805949999999999,0.0,0.0630163999999999,9.0,22.9,0.0,0.3208
-104.0,0.0728999999999999,0.0,0.0638629999999999,9.0,30.02,0.9246,0.1888
-104.0,0.0725355,0.0,0.063746,9.0,24.665,0.0472,0.0
-104.12,0.06561,0.0,0.058439,9.0,24.0,0.0,0.0
-105.0,0.0608868,0.0,0.0524296999999999,9.13,21.395,6.8962,2.4058
-105.0,0.0570075999999999,0.0,0.0477246,10.14,18.975,14.4813,5.2738
-105.86363636363636,0.0520507999999999,0.0,0.0466808,11.11,19.77,1.2642,1.3869999999999998
-106.0,0.0465409999999999,0.78,0.041715,12.18,17.29,2.3397,0.3868999999999999
-106.0,0.0454299999999999,1.0,0.0382299999999999,13.0,16.99,0.0,0.0472
-106.0,0.0454299999999999,1.0,0.0343411999999999,13.98,17.0,0.0,0.0472
-106.0,0.0454299999999999,1.0,0.030846,12.96,23.86,0.0,0.0472
-106.0,0.0652050999999999,1.0,0.02787,12.0,24.49,0.0472,0.0
-106.0,0.0638634,1.0,0.0260006999999999,11.33,22.945,0.0472,0.0
-106.0,0.06134,1.0,0.0233481,10.31,22.86,0.0,0.0472
-106.0,0.06134,1.0,0.020995,9.3,22.17,0.0,0.0
-106.0,0.0565585999999999,1.0,0.0188308,9.73,21.05,3.9529,0.8586999999999999
-106.0,0.05107,1.75,0.0169332,10.74,22.17,1.4057,0.3586999999999999
-106.0,0.0458630999999999,2.77,0.0152059999999999,11.76,21.6,1.5661,0.5474
-106.22727272727272,0.0412334,3.78,0.0136556,12.78,21.61,2.1699,1.2736
-107.0,0.04025,4.0,0.0133167,13.01,22.94,0.0,0.0472
-107.0,0.0400082,4.06,0.0119639999999999,13.97,24.455,0.0472,0.0472
-106.94,0.03622,5.0,0.0107999999999999,13.0,22.84,0.0472,0.0
-106.0,0.03622,5.0,0.0105084,12.73,24.5,0.0,0.0472
-106.0,0.03622,5.0,0.0094484,11.72,24.62,0.0,0.0
-106.0,0.03622,5.0,0.008486,10.7,24.87,0.0,0.0
-106.0,0.03622,5.0,0.0076171999999999,9.68,24.36,0.0,0.0
-106.0,0.03622,5.0,0.006842,9.0,23.4,0.0,0.0472
-106.0,0.03622,5.0,0.0061495999999999,9.0,22.16,0.0,0.0472
-105.22,0.03622,5.0,0.0055196,9.0,22.335,0.0,0.0472
-105.0,0.03622,5.0,0.0049559999999999,9.0,20.775,0.0,0.0472
-105.0,0.035315,5.0,0.0044573,9.0,19.055,0.0472,0.0
-105.0,0.032274,5.0,0.0039951999999999,9.0,20.73,0.0,0.0472
-105.0,0.0293399999999999,5.0,0.0037007999999999,9.0,21.08,0.0,0.0
-105.0,0.0293399999999999,5.0,0.0033253999999999,9.0,18.825,0.0,0.0472
-105.0,0.0293399999999999,5.0,0.0029849,9.0,22.94,0.0,0.0472
-105.0,0.0293399999999999,5.0,0.0026805999999999,9.0,20.18,0.0,0.0
-105.0,0.0293399999999999,5.0,0.00241,9.0,20.4,0.0,0.0
-105.0,0.0293399999999999,5.0,0.0021628,9.0,18.99,0.0,0.0
-105.0,0.0293399999999999,5.0,0.001944,9.0,22.5,0.0,0.0
-105.0,0.0293399999999999,5.0,0.001746,9.0,22.24,0.0,0.0472
-105.0,0.0280214999999999,5.0,0.0015687999999999,9.0,18.7,0.0472,0.0472
-105.0,0.0261459999999999,5.0,0.0014089999999999,9.0,14.145,0.0,0.0944
-105.0,0.02377,5.0,0.0012892,9.0,20.3,0.0,0.0
-104.13636363636364,0.02377,5.0,0.0011584,9.0,21.66,0.0,0.0472
-104.0,0.02377,5.0,0.00104,9.0,17.78,0.0,0.0472
-104.0,0.02377,5.0,0.0009379999999999,9.0,24.5,0.0,0.0472
-104.0,0.02377,5.0,0.0008407999999999,9.0,25.45,0.0,0.0472
-104.0,0.02377,5.0,0.00076,9.0,26.14,0.0,0.0
-104.0,0.02377,5.0,0.0006811,9.0,15.225,0.0,0.0
-104.0,0.02377,5.0,0.0006126,9.0,20.625,0.0,0.0
-104.0,0.0222467999999999,5.0,0.0005514,9.0,19.635,0.0472,0.0
-104.0,0.0212829999999999,5.0,0.0004935,9.0,19.405,0.0472,0.0
-103.54,0.0192499999999999,5.0,0.0004525,9.0,22.555,0.0,0.0
-103.0,0.0192499999999999,5.0,0.0004031999999999,9.0,23.26,0.0,0.0
-103.0,0.01877,5.0,0.0003623999999999,9.19,24.18,0.0944,0.1888
-103.0,0.01733,5.0,0.0003299999999999,10.0,21.905,0.4528,0.2453999999999999
-103.0,0.0160771999999999,5.72,0.0003114,10.62,21.21,0.0,0.0
-103.0,0.0144199999999999,6.0,0.0002807999999999,11.64,22.4,1.1416,1.0095
-103.0,0.0129799999999999,6.75,0.0002502,12.66,20.59,1.0378,2.0095
-103.0,0.0122142,7.0,0.0002264,13.68,20.675,0.2075999999999999,0.0944
-103.0,0.0112217999999999,7.0,0.0002137999999999,13.69,21.63,4.783,0.0944
-103.0,0.0100668,7.0,0.0001934,13.33,21.6,8.6982,2.6981
-103.0,0.0091639999999999,7.0,0.000173,14.35,22.33,19.811400000000003,0.7265999999999999
-103.47,0.008207,7.0,0.0001525999999999,15.37,21.385,36.9058,2.1414
-104.0,0.0073699999999999,7.0,0.0001360999999999,16.39,21.75,52.4905,1.8492
-104.0,0.0066162,7.0,0.0044390999999999,17.41,20.71,58.7641,2.2076
-104.0,0.005944,7.0,0.0319504,18.0,20.675,59.2547,3.8585
-104.0,0.0053409999999999,7.0,0.0862184999999999,18.0,22.025,59.7641,2.8963
-104.0,0.004792,7.0,0.1136877999999999,18.0,23.095,61.4622,2.4246
-104.0,0.005479,7.0,0.1365178,17.51,18.705,16.0,1.6886
-104.0,0.0609872999999999,7.0,0.171834,16.54,19.23,16.0,0.5568
-104.0,0.151195,6.94,0.19041,16.0,18.95,20.0,0.0
-104.0,0.2341366,6.0,0.1725123999999999,15.06,19.385,14.0,0.8303
-104.0,0.3151098999999999,6.0,0.1701701999999999,14.93,19.91,16.0,1.0
-104.0,0.3844867,6.0,0.15423,14.0,18.36,16.0,0.4623999999999999
-104.0,0.4422483999999999,6.0,0.153665,13.5,17.835,16.2547,1.0944
-104.0,0.5089756000000003,6.0,0.1539983,12.87,19.255,16.0,2.0
-104.0,0.5537079999999998,6.0,0.16001,12.0,18.18,17.0,0.934
-104.0,0.5980133999999999,6.0,0.1554499999999999,11.24,19.415,15.0,0.7829999999999999
-104.0,0.6441873000000001,6.0,0.15247,11.0,22.215,15.9528,0.2359
-104.0,0.6728748000000003,6.0,0.1386099999999999,11.0,22.52,17.0,0.2358999999999999
-104.0,0.7058924999999999,6.0,0.1286308,11.0,23.14,15.0,1.5849000000000002
-104.0,0.8237111999999999,6.0,0.0729976,11.0,26.16,59.7641,2.2641
-104.0,0.7617581999999998,6.0,0.0663,11.0,17.855,20.952800000000003,1.4624
-104.0,0.7386046,6.0,0.0621893999999999,11.0,18.415,16.0,0.8492000000000001
-104.0,0.7619569999999998,6.0,0.0576401999999999,11.0,18.41,14.0,2.1039000000000003
-104.0,0.7828166,6.0,0.0528407999999999,11.16,20.79,17.0,2.0
-104.0,0.8077649999999998,6.0,0.0483299999999999,12.0,21.195,15.0,0.0
-104.0,0.8718372,6.0,0.0686597,14.0,20.59,59.7641,1.6888
-104.0,0.7891951,6.0,0.0616684,14.0,20.375,59.7641,3.4904999999999995
-104.0,0.7087375000000002,6.0,0.0570390999999999,14.0,19.47,59.5094,2.8679
-104.0,0.6364885000000001,6.0,0.0562384999999999,14.0,19.785,58.7641,2.3775
-104.0,0.5715947,6.0,0.0535990999999999,14.0,19.15,57.7641,2.9057
-104.0,0.5133215000000001,6.0,0.0500861,14.0,19.48,60.4622,1.7264
-104.0,0.4609859000000001,6.0,0.0501866,14.0,22.04,59.5094,2.4621
-104.0,0.4139775,6.0,0.0481728,14.43,21.065,58.7641,1.9907
-104.0,0.3717635999999999,6.0,0.0432615,15.45,19.215,59.5094,2.1885
-104.0,0.3353200000000001,6.0,0.0466872999999999,16.0,20.375,48.5094,2.2642
-104.0,0.3107857000000001,6.0,0.0629983,16.0,18.36,59.7641,2.066
-104.0,0.2803304,6.0,0.0719896,16.0,20.805,56.5094,1.8396
-104.0,0.2514690000000001,6.0,0.067227,16.0,23.345,60.5094,1.8584
-104.0,0.2258203,6.0,0.0603755,16.0,20.515,59.7641,2.0849
-104.0,0.2030101999999999,6.0,0.0609256999999999,16.0,22.215,58.5094,1.6322
-104.0,0.1821414,6.0,0.0597634999999999,16.0,19.91,49.4622,2.0755
-104.0,0.1731844,6.0,0.060454,16.0,19.995,60.7169,2.67
-104.0,0.155551,6.0,0.0743662,16.0,20.47,59.7641,2.2075
-104.0,0.1397136,6.0,0.0768284999999999,16.0,20.79,58.5094,3.0093
-104.0,0.125492,6.0,0.0720219999999999,16.0,21.53,59.5094,0.7642
-104.0,0.1130932999999999,6.0,0.0702776,16.0,18.43,58.7641,0.7264
-104.0,0.1052684,6.0,0.0720976,16.0,17.93,39.7641,1.6980000000000002
-104.0,0.1191919,6.0,0.0746176,16.0,18.415,21.2547,0.236
-104.0,0.178233,6.0,0.0754449999999999,16.0,19.16,59.7641,2.0283
-104.0,0.1600839999999999,6.0,0.0708692,16.0,20.36,58.5094,1.4813
-104.0,0.1437838,6.0,0.0791359999999999,16.0,18.555,62.4622,2.4718
-104.0,0.1291348,6.0,0.0886334999999999,16.0,19.125,56.5094,2.7074000000000003
-104.0,0.1159834,6.0,0.0813399,16.0,19.165,59.7641,2.5754
-104.0,0.1041712,6.0,0.080463,16.0,18.01,56.7641,2.717
-104.0,0.0934685,6.0,0.0895257999999999,16.0,19.385,57.5094,1.6039
-104.0,0.0839456,6.0,0.101608,16.0,18.105,58.5094,1.4434
-104.0,0.0753964999999999,6.0,0.102967,16.0,19.87,58.7641,3.7455
-104.0,0.0677188999999999,6.0,0.1012248,16.0,20.83,58.7641,2.1132
-104.0,0.0608213,6.0,0.0962731999999999,16.0,24.185,58.5094,1.7925
-104.0,0.054623,6.0,0.0892975999999999,16.0,21.68,61.7641,2.8868
-104.0,0.0490584,6.43,0.0802,16.0,21.02,58.5094,2.1982
-104.0,0.044061,7.0,0.072028,16.0,20.62,60.5094,4.1322
-104.0,0.0395695,7.0,0.0742173999999999,16.0,18.715,58.5094,1.8208
