RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets,label
-101.19354838709675,0.01135,7.0,0.1718691999999999,13.12,5.0,22.76,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-101.0,0.01135,7.0,0.1567330000000001,12.1,5.0,13.54,0.0,209.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0
-101.0,0.01135,7.0,0.14075,11.08,5.0,11.12,0.0,209.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
-101.0,0.01135,7.0,0.126397,10.06,5.0,11.89,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,5,0.0,0
-101.0,0.01135,7.0,0.1136279999999999,9.05,5.0,10.18,0.0,209.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0
-101.0,0.01135,7.0,0.1020389999999999,9.0,20.84,11.22,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-101.0,0.0105364,7.0,0.1904402,8.0,5.9,11.975,177.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,4.0,0
-101.0,0.01022,7.0,0.1716904,6.96,5.0,13.94,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0
-101.0,0.1091999999999999,7.0,0.1540543,6.0,5.0,15.485,177.0,298.0,0.0,0.05,0.05,0.0472,0.0472,14,3.0,0
-101.0,0.113654,6.95,0.1383735999999999,6.0,6.01,15.125,153.0,821.0,61.68,0.05,1.06,0.0472,1.0,25,2.0,0
-101.0,0.19828,6.0,0.1256699999999999,6.0,6.65,17.205,1408.0,1259.0,14.11,0.28,0.44,0.2642,0.4151999999999999,40,7.0,0
-101.0,0.2616142999999999,6.0,0.1191335999999999,6.0,8.16,17.475,1561.0,2383.0,92.7,0.46,1.39,0.434,1.3114,0,3.0,0
-101.0,0.326069,6.0,0.1130999999999999,6.0,5.0,20.125,882.0,128.0,1.65,0.24,0.05,0.2264,0.0472,25,12.0,0
-101.0,0.3850488000000001,6.0,0.1022424,6.0,40.67,20.915,2450.0,2166.0,100.7,1.44,0.51,1.3586,0.4811999999999999,46,0.0,0
-101.0,0.4494802000000002,6.0,0.0918135999999999,6.0,30.86,22.35,539.0,350.0,7.92,0.22,0.31,0.2075999999999999,0.2925,5,2.0,0
-101.0,0.5075654000000002,6.0,0.08245,6.0,10.13,21.565,7641.0,4820.0,224.51,1.25,1.98,1.1792,1.868,72,18.0,0
-100.71,0.5605699999999999,6.0,0.0789025,6.0,8.29,21.0,612.0,2575.0,116.55,0.1,1.54,0.0944,1.4528,48,0.0,0
-100.0,0.605361,6.0,0.0738289999999999,6.0,5.0,20.53,612.0,213.0,0.55,0.05,0.0,0.0472,0.0,158,31.0,0
-100.0,0.6231260000000002,6.0,0.0663131,6.0,5.0,20.985,25793.0,149.0,0.0,4.24,0.0,4.0,0.0,179,0.0,0
-100.0,0.65738,6.0,0.0595682,6.0,5.0,20.5,1344.0,149.0,51.9,0.44,0.05,0.415,0.0472,172,53.0,0
-100.0,0.6917700999999997,6.0,0.05409,6.0,7.75,20.0,41535.0,1659.0,24.66,7.28,0.18,6.8679,0.1699,182,45.0,0
-100.0,0.7147899999999997,6.0,0.0502559999999999,6.71,16.34,20.155,2610.0,11996.0,526.03,0.85,6.09,0.8019,5.745400000000001,177,47.0,0
-100.0,0.7647301999999999,6.0,0.0474725,7.25,7.17,20.78,58789.0,6286.0,318.91,9.64,1.96,9.0944,1.849,179,19.0,0
-100.0,0.7869799999999999,6.0,0.04382,8.0,5.06,21.045,61443.0,200.0,2.83,9.81,0.05,9.2547,0.0472,108,102.0,0
-100.0,0.8017006000000003,6.0,0.0399218,8.89,7.88,25.51,30908.0,2784.0,111.04,6.16,0.46,5.8114,0.4341,119,86.0,0
-100.0,0.7999115999999998,6.0,0.0373465,9.53,13.11,26.005,66813.0,4842.0,195.69,11.78,1.29,11.1132,1.2169,114,105.0,0
-100.0,0.8313626000000002,6.0,0.03549,10.0,5.0,21.525,97040.0,144.0,1.43,17.23,0.05,16.2547,0.0472,108,210.0,0
-100.0,0.8467244000000003,6.0,0.032011,10.98,21.31,20.835,85779.0,7902.0,343.77,13.63,1.3,12.8586,1.2265,122,263.0,0
-100.0,0.8557714999999999,6.0,0.0286635999999999,12.03,21.92,21.525,228903.0,6515.0,354.54,36.31,2.52,34.2547,2.3774,136,270.0,0
-100.0,0.8006900000000003,6.0,0.0257151999999999,13.06,34.34,21.185,396908.0,13130.0,568.63,66.53,3.0,62.7641,2.8302,87,273.0,0
-100.0,0.7178914000000003,6.0,0.0234889,14.09,33.94,21.64,386152.0,14025.0,664.69,64.93,4.39,61.2547,4.1415,132,272.0,0
-99.54,0.6434464999999999,6.0,0.0257652,15.12,30.92,20.54,386152.0,13909.0,664.17,63.35,4.2,59.7641,3.9625,125,229.0,0
-99.0,0.577936,6.0,0.0279886,16.14,45.24,19.89,386152.0,27916.0,1409.26,66.53,3.81,62.7641,3.5945,97,308.0,0
-99.0,0.5190957999999999,6.0,0.0334919999999999,17.0,29.34,19.565,390506.0,24161.0,1708.72,66.53,5.43,62.7641,5.1224,132,259.0,0
-99.0,0.4657720000000001,6.0,0.0573861999999999,17.0,39.68,20.775,383767.0,11790.0,615.55,63.35,4.34,59.7641,4.0945,112,249.0,0
-99.0,0.4183412000000001,6.0,0.0740524,17.0,17.88,22.97,386152.0,9125.0,507.33,63.87,1.83,60.2547,1.7265,99,291.0,0
-99.0,0.3757496000000002,6.0,0.0779098999999999,17.0,21.4,19.62,387305.0,10084.0,473.9,65.47,1.51,61.7641,1.4245,127,260.0,0
-98.7741935483871,0.3374834,6.0,0.095355,17.0,22.07,24.02,389353.0,7777.0,331.91,63.35,1.23,59.7641,1.1604,105,243.0,0
-97.57,0.3028046999999999,6.0,0.096976,17.0,22.77,22.1,382951.0,9797.0,475.76,64.93,1.86,61.2547,1.7548,104,298.0,0
-97.0,0.2719691,6.0,0.0971274999999999,17.0,18.64,21.185,389353.0,9797.0,446.48,63.08,2.67,59.5094,2.5189,98,243.0,0
-96.91,0.2440244,6.0,0.0928247,17.0,24.0,20.065,387305.0,9761.0,493.58,64.41,3.06,60.7641,2.8868,92,264.0,0
-96.0,0.2189404999999999,6.0,0.0943388,17.0,40.26,19.5,389353.0,10660.0,648.76,65.2,3.51,61.5094,3.3114,88,282.0,0
-96.0,0.1958285,6.0,0.1152718,17.0,33.34,20.97,396571.0,9984.0,712.72,62.81,3.19,59.2547,3.0096000000000003,96,269.0,0
-95.21,0.1758838,6.0,0.1349304999999999,16.65,35.99,18.52,393707.0,8084.0,538.05,66.53,1.78,62.7641,1.6792000000000002,87,260.0,0
-95.0,0.157804,6.0,0.1568862,15.73,31.12,20.85,382951.0,11638.0,702.93,63.08,4.04,59.5094,3.8114,82,258.0,0
-95.0,0.1415759999999999,6.0,0.1577232,15.0,29.74,21.08,392554.0,8989.0,394.34,65.47,1.83,61.7641,1.7263,111,289.0,0
-94.32,0.1270174,6.0,0.14751,15.0,31.12,21.18,386152.0,8878.0,448.94,65.47,2.08,61.7641,1.9624,90,261.0,0
-94.0,0.1140795999999999,6.0,0.1483416,15.0,37.55,20.1,390506.0,10689.0,640.04,64.41,2.72,60.7641,2.5660000000000003,88,272.0,0
-94.0,0.1023471,6.0,0.1427432,15.0,26.1,21.66,383767.0,7497.0,390.37,63.35,1.73,59.7641,1.6322,113,258.0,0
-94.0,0.0919189999999999,6.0,0.13146,15.0,27.4,22.19,386152.0,8357.0,375.01,63.35,2.53,59.7641,2.3867000000000003,102,262.0,0
-91.51612903225806,0.082553,6.0,0.1179423999999999,15.0,24.31,19.2,390506.0,7245.0,335.54,66.26,1.95,62.5094,1.8397,103,274.0,0
-90.01,0.0740612,6.0,0.1138675,15.0,22.65,20.515,386152.0,6449.0,352.8,63.35,2.17,59.7641,2.0472,89,270.0,0
-90.0,0.0665119999999999,6.0,0.1171676,15.0,28.67,19.28,382951.0,7569.0,410.85,63.08,2.22,59.5094,2.0943,109,256.0,0
-90.0,0.0597305999999999,6.0,0.1136299999999999,15.0,30.61,18.93,389353.0,8015.0,455.19,64.41,2.9,60.7641,2.736,81,281.0,0
-89.14,0.0536428,6.0,0.1107944,15.0,21.76,20.83,384104.0,7667.0,375.32,64.41,2.59,60.7641,2.4433,79,278.0,0
-89.0,0.0481744,6.66,0.107981,15.0,25.66,20.445,426121.0,8436.0,416.64,65.47,1.89,61.7641,1.7831,34,291.0,0
-89.0,0.0443707,7.0,0.1098932,15.0,27.49,17.79,426500.0,7017.0,454.88,60.17,2.97,56.7641,2.8019,3,287.0,0
-89.0,0.0403615,7.0,0.1172269999999999,15.0,23.85,19.94,392651.0,7757.0,343.78,58.57,2.05,55.2547,1.9341,44,303.0,0
-89.0,0.0431255999999999,7.0,0.1165115999999999,15.0,16.95,19.775,437896.0,6562.0,326.11,63.62,1.2,60.0188,1.1323,11,308.0,0
-89.0,0.0411135,7.0,0.107162,15.0,27.03,19.98,443817.0,10810.0,507.46,66.26,2.12,62.5094,2.0001,30,303.0,0
-88.39,0.0369622,7.0,0.0962419999999999,15.0,27.87,20.12,432870.0,8169.0,394.29,61.23,2.22,57.7641,2.0945,82,310.0,0
-88.0,0.033192,7.0,0.0864296,15.0,27.72,20.14,445114.0,8051.0,385.0,66.26,2.58,62.5094,2.434,87,307.0,0
-87.72043010752688,0.029805,7.0,0.077622,15.0,20.58,25.255,440168.0,6244.0,291.38,63.35,1.31,59.7641,1.236,80,314.0,0
-87.0,0.0267671999999999,7.0,0.0697127999999999,15.0,25.89,21.82,436519.0,7932.0,373.78,63.08,0.84,59.5094,0.7925,73,252.0,0
-87.0,0.0240119,7.0,0.0665,15.0,20.35,19.665,436519.0,7380.0,356.1,64.41,1.47,60.7641,1.3869999999999998,79,229.0,0
-87.0,0.0230203,7.0,0.0712171999999999,15.0,20.29,16.95,271835.0,7384.0,385.77,41.61,2.37,39.2547,2.2359,77,68.0,0
-87.0,0.0487144,7.0,0.0931489999999999,15.0,9.07,19.84,103100.0,2208.0,77.74,14.84,0.46,14.0,0.434,64,34.0,0
-87.0,0.1331912,7.0,0.0985511999999999,15.0,9.2,17.985,110847.0,1426.0,83.37,15.9,0.05,15.0,0.0472,70,120.0,0
-87.0,0.2181389999999999,6.06,0.0963486,15.0,24.73,18.85,106977.0,6623.0,281.98,19.08,0.49,18.0,0.4624,80,10.0,0
-87.0,0.2945915999999999,6.0,0.09763,15.0,9.25,20.425,102432.0,377.0,16.3,16.96,0.0,16.0,0.0,92,186.0,0
-87.0,0.3656575999999999,6.0,0.1236363999999999,15.0,43.69,20.34,196893.0,9300.0,425.1,32.07,4.28,30.2547,4.0377,97,263.0,0
-87.0,0.3622001,6.0,0.1166148,15.0,20.09,22.185,392554.0,6322.0,301.97,63.87,1.3,60.2547,1.2264,97,277.0,0
-87.0,0.324998,6.0,0.104615,15.0,23.04,21.91,387305.0,7196.0,345.84,66.26,2.3,62.5094,2.1699,93,270.0,0
-87.31,0.2916122,6.0,0.0988095999999999,15.0,18.35,19.84,389353.0,6519.0,293.93,63.08,2.59,59.5094,2.4435,82,255.0,0
-88.0,0.2619261,6.0,0.0887928,15.0,19.01,18.325,377365.0,5241.0,261.44,61.5,1.2,58.0188,1.1322,79,276.0,0
-88.0,0.2352521,6.0,0.1042367999999999,15.0,17.93,17.235,389289.0,6729.0,323.57,64.41,1.84,60.7641,1.736,89,264.0,0
-87.04,0.2115485,6.0,0.1116318,15.0,19.42,23.065,380151.0,5499.0,264.44,63.08,1.52,59.5094,1.4341,92,283.0,0
-87.0,0.1916822999999999,6.0,0.1061224,15.0,17.96,18.35,379750.0,4613.0,239.96,63.35,2.19,59.7641,2.0663,83,254.0,0
-87.0,0.1735389,6.0,0.1125382,15.0,21.6,18.725,386152.0,6324.0,318.78,63.08,1.32,59.5094,1.2454,74,285.0,0
-86.18,0.1558668,6.0,0.1069087,15.0,20.84,19.66,387305.0,5970.0,295.46,66.26,1.65,62.5094,1.5567000000000002,97,273.0,0
-86.0,0.1399940999999999,6.0,0.1073037999999999,15.0,23.97,19.33,389353.0,6774.0,300.39,62.29,0.86,58.7641,0.8114,105,261.0,0
-86.0,0.1257375,6.0,0.10768,15.0,23.57,19.45,379750.0,8975.0,438.54,62.29,1.06,58.7641,1.0,114,282.0,0
-86.0,0.1129353,6.0,0.0969039,15.0,19.84,19.745,389353.0,8509.0,412.88,63.35,1.13,59.7641,1.0661999999999998,114,268.0,0
-86.0,0.1014295,6.0,0.0918325,15.0,19.93,20.725,384104.0,7910.0,384.96,64.14,1.16,60.5094,1.0944,102,263.0,0
-86.0,0.091002,6.0,0.0829264,15.0,24.49,18.87,393370.0,7553.0,368.77,64.14,1.21,60.5094,1.1417,108,283.0,0
-86.0,0.0816489999999999,6.0,0.0794235,15.0,22.21,19.66,382951.0,6622.0,318.99,63.08,1.23,59.5094,1.1606,107,247.0,0
-86.0,0.0732582,6.0,0.0720616,15.0,21.75,21.865,393707.0,10391.0,504.19,65.2,2.79,61.5094,2.6321,95,276.0,0
-85.75268817204301,0.0657959999999999,6.0,0.0689164,15.0,25.03,20.05,379750.0,7172.0,339.88,63.35,1.4,59.7641,1.3207999999999998,96,273.0,0
-85.0,0.0590885999999999,6.0,0.0629499999999999,15.0,20.32,20.44,389353.0,6074.0,290.84,66.26,1.4,62.5094,1.3207999999999998,94,291.0,0
-85.0,0.0530679999999999,6.44,0.0618438,15.0,18.99,19.02,403270.0,7480.0,366.55,62.29,1.69,58.7641,1.5944999999999998,88,291.0,0
-84.12,0.0476646,7.0,0.0594383999999999,15.0,29.01,20.005,448763.0,9513.0,435.29,66.26,1.56,62.5094,1.4718,112,304.0,0
-84.0,0.042765,7.0,0.0547528,15.0,28.74,23.33,436519.0,8247.0,419.06,63.08,1.43,59.5094,1.3492,103,328.0,0
-84.0,0.0384045,7.0,0.054534,15.0,25.96,19.595,437447.0,7485.0,376.21,63.62,0.91,60.0188,0.8586,88,298.0,0
-84.0,0.0344907999999999,7.0,0.054339,15.0,29.3,21.7,443737.0,8858.0,411.88,64.14,1.51,60.5094,1.4246,97,313.0,0
-83.04,0.0309759999999999,7.0,0.0560408,15.0,28.53,20.59,434247.0,8088.0,411.38,63.35,1.86,59.7641,1.7548,106,304.0,0
-83.0,0.0278184999999999,7.0,0.0596617999999999,15.0,27.31,21.99,443817.0,8175.0,386.04,64.14,2.15,60.5094,2.0284,86,305.0,0
-83.0,0.0249864999999999,7.0,0.0569895999999999,15.0,23.18,21.555,432870.0,7202.0,339.11,62.29,0.88,58.7641,0.8301999999999999,113,311.0,0
-83.0,0.0224421,7.0,0.0532366,15.0,24.33,22.1,448763.0,7025.0,331.61,66.26,1.23,62.5094,1.1605,95,319.0,0
-83.0,0.0201554999999999,7.0,0.0510188,15.41,17.92,25.075,436519.0,7159.0,371.58,63.08,1.91,59.5094,1.8019,81,305.0,0
-82.51,0.0180795999999999,7.0,0.0457724,16.44,24.6,21.545,447466.0,8774.0,725.65,65.47,1.97,61.7641,1.8586,110,311.0,0
-79.6774193548387,0.0162194,7.0,0.0541208999999999,17.0,25.61,17.98,433718.0,14284.0,441.04,62.56,1.78,59.0188,1.6793,99,279.0,0
-78.85,0.0145496,7.0,0.0877965999999999,17.0,38.12,15.92,448843.0,8443.0,629.72,65.47,3.08,61.7641,2.9058,112,326.0,0
-78.0,0.0130665999999999,7.0,0.1132965999999999,17.0,19.39,18.68,432870.0,6590.0,330.03,62.02,1.25,58.5094,1.1793,89,277.0,0
-78.0,0.0117347999999999,7.0,0.1197346999999999,17.0,24.97,18.625,443817.0,8268.0,473.63,64.14,0.55,60.5094,0.519,104,362.0,0
-77.98,0.0105407999999999,7.0,0.1255684,17.0,20.31,19.635,441465.0,9223.0,447.36,66.53,1.31,62.7641,1.2359,111,313.0,0
-77.0,0.009466,7.0,0.1273941,17.0,20.32,18.925,436519.0,10189.0,563.03,63.35,2.34,59.7641,2.2076,105,317.0,0
-77.0,0.0084974,7.0,0.1312959999999999,17.0,20.03,19.345,443817.0,9781.0,451.83,62.29,1.5,58.7641,1.4152,87,285.0,0
-77.0,0.0076327999999999,7.0,0.1336496,17.0,17.84,19.145,432870.0,5949.0,277.05,63.08,1.36,59.5094,1.2831,103,298.0,0
-76.11,0.006855,7.0,0.1318792,17.0,19.77,18.855,448763.0,8793.0,440.1,66.26,1.44,62.5094,1.3586,83,352.0,0
-76.0,0.0061516,7.0,0.1400295999999999,17.0,22.1,19.665,432870.0,6755.0,325.3,61.23,1.87,57.7641,1.7642000000000002,114,316.0,0
-76.0,0.0055299999999999,7.0,0.1428039999999999,17.0,19.79,19.76,437447.0,9083.0,494.16,64.41,1.56,60.7641,1.4717000000000002,98,309.0,0
-76.0,0.004964,7.0,0.148011,16.35,26.34,19.95,443737.0,7656.0,382.61,65.2,1.81,61.5094,1.7076000000000002,105,317.0,0
-75.46236559139786,0.0044266,7.0,0.1492022999999999,16.0,18.64,19.335,470737.0,7319.0,333.24,64.14,1.63,60.5094,1.5378,103,325.0,0
-74.0,0.0039699999999999,7.0,0.1552316,15.24,24.95,18.595,432870.0,7531.0,390.36,61.23,1.6,57.7641,1.5094999999999998,114,323.0,0
-74.0,0.0035648,7.0,0.1442541,15.0,25.75,19.375,443817.0,8243.0,357.85,64.41,1.53,60.7641,1.4435,108,318.0,0
-74.0,0.003198,7.0,0.129544,15.0,26.02,19.085,441465.0,7239.0,356.17,64.14,1.67,60.5094,1.5756,97,319.0,0
-74.0,0.002871,7.0,0.1208375999999999,15.0,22.41,19.28,444745.0,7595.0,348.12,63.35,1.61,59.7641,1.519,99,325.0,0
-74.0,0.0025684,7.0,0.1191391999999999,15.0,23.32,19.875,440168.0,6332.0,298.93,64.14,1.96,60.5094,1.8492,87,319.0,0
-74.0,0.0023086,7.0,0.1128183999999999,15.0,17.4,19.74,448763.0,9380.0,463.08,64.41,2.18,60.7641,2.0567,99,274.0,0
-74.0,0.0020758999999999,7.0,0.1072744,15.0,23.08,19.22,432870.0,6661.0,327.94,64.41,1.65,60.7641,1.5566000000000002,106,363.0,0
-74.0,0.0018663,7.0,0.1017288,15.0,29.24,18.395,443817.0,8205.0,402.39,65.2,1.43,61.5094,1.3492,101,317.0,0
-74.0,0.001675,7.0,0.1027917,15.0,23.56,19.065,436519.0,7172.0,356.21,63.08,1.8,59.5094,1.6982,90,323.0,0
-74.0,0.0014994999999999,7.0,0.109673,15.0,25.4,19.35,452412.0,7334.0,329.88,66.53,1.65,62.7641,1.5567000000000002,112,325.0,0
-74.0,0.001348,7.0,0.1033863999999999,15.0,25.22,19.25,430149.0,7631.0,400.95,63.35,1.43,59.7641,1.3491,96,310.0,0
-74.0,0.0012104,7.0,0.0933468,15.0,25.49,19.315,447466.0,7845.0,352.56,63.35,1.05,59.7641,0.9906,107,295.0,0
-74.0,0.0010868,7.0,0.0891989999999999,15.0,25.08,19.25,441465.0,7602.0,358.45,66.26,1.52,62.5094,1.4342,93,313.0,0
-73.01,0.0009719999999999,7.0,0.0854455999999999,15.0,23.31,21.195,443817.0,7152.0,346.53,63.35,1.91,59.7641,1.8019,88,324.0,0
-73.0,0.000874,7.0,0.082154,15.0,22.42,19.005,436519.0,8924.0,415.94,65.2,2.23,61.5094,2.1038,104,292.0,0
-73.0,0.0007855999999999,7.0,0.0783399999999999,15.0,19.63,19.895,443817.0,7931.0,380.33,64.14,2.42,60.5094,2.2832,95,305.0,0
-73.0,0.0007039999999999,7.0,0.0714961,15.0,24.38,18.805,441465.0,7131.0,396.95,65.47,1.86,61.7641,1.7547,94,310.0,0
-73.0,0.0006312,7.0,0.0710374999999999,15.0,26.61,19.22,443817.0,8184.0,357.33,63.08,1.84,59.5094,1.7359,102,326.0,0
-73.0,0.0005699999999999,7.0,0.0720451999999999,15.0,21.1,20.03,430149.0,8369.0,409.21,63.35,1.65,59.7641,1.5567,98,351.0,0
-73.0,0.0005082,7.0,0.0662729,15.0,21.77,19.34,452412.0,7029.0,315.01,64.41,1.82,60.7641,1.717,84,313.0,0
-73.0,0.000458,7.0,0.0631451,15.0,28.99,18.64,440168.0,8362.0,398.59,66.53,2.43,62.7641,2.2926,73,314.0,0
-73.0,0.000411,7.0,0.0586579999999999,15.0,18.18,19.13,440168.0,8629.0,425.05,63.08,1.45,59.5094,1.368,111,300.0,0
-73.0,0.000366,7.0,0.0606996,15.0,23.4,19.39,432870.0,6552.0,302.28,64.41,2.46,60.7641,2.3209,99,324.0,0
-73.0,0.0003314,7.0,0.064062,15.0,20.66,20.34,448763.0,7864.0,374.79,67.59,1.87,63.7641,1.7643,98,342.0,0
-73.0,0.0003007999999999,7.0,0.060823,15.0,24.37,19.22,436519.0,6878.0,333.34,63.08,2.26,59.5094,2.1321,81,334.0,0
-73.0,0.0002698999999999,7.0,0.0569419999999999,15.0,20.34,18.225,443817.0,7805.0,366.96,63.35,1.38,59.7641,1.3019,87,336.0,0
-73.0,0.0002393,7.0,0.0540251,15.0,27.41,18.44,433718.0,8116.0,388.51,62.29,1.59,58.7641,1.5001,103,325.0,0
-73.0,0.0002158,7.0,0.0539649,15.0,26.58,18.505,448843.0,7995.0,383.65,68.38,1.11,64.5094,1.0472,95,319.0,0
-73.0,0.0001952,7.0,0.0568012,15.0,21.18,19.61,436519.0,6437.0,303.41,63.08,1.68,59.5094,1.585,98,319.0,0
-73.0,0.0001748,7.0,0.0535336,15.0,19.58,20.025,443817.0,6271.0,300.3,64.68,1.12,61.0188,1.0567,84,313.0,0
-73.0,0.0001542,7.0,0.0510252,15.0,27.63,18.61,437816.0,7743.0,392.55,64.14,2.82,60.5094,2.6605000000000003,121,341.0,0
-73.0,0.0001418999999999,7.0,0.05464,15.0,27.46,18.22,447466.0,12140.0,610.03,64.41,2.07,60.7641,1.9529,102,338.0,0
-73.0,0.0001234,7.0,0.0600401999999999,15.0,24.73,19.35,432870.0,7849.0,363.15,63.08,1.75,59.5094,1.6511000000000002,86,306.0,0
-73.0,0.0001115,7.0,0.0615743999999999,15.0,16.61,19.69,447466.0,7573.0,359.11,64.14,0.78,60.5094,0.736,89,317.0,0
-73.0,0.0001012,7.0,0.0606359,15.0,28.04,19.735,442393.0,12468.0,660.65,66.26,3.66,62.5094,3.4529,90,368.0,0
-73.0,9.09e-05,7.0,0.0597,15.0,24.52,19.35,443817.0,9805.0,455.78,63.35,1.45,59.7641,1.368,95,318.0,0
-73.0,8.06e-05,7.0,0.0589784,15.0,21.99,20.05,432870.0,8092.0,382.85,64.14,2.35,60.5094,2.217,84,321.0,0
-73.0,7.039999999999996e-05,7.0,0.0587264999999999,15.0,21.58,18.49,452412.0,8077.0,391.41,67.32,3.07,63.5094,2.8963,96,269.0,0
-73.0,6.979999999999998e-05,7.0,0.0583212999999999,15.0,23.9,18.59,440168.0,7177.0,360.06,64.41,1.95,60.7641,1.8397,88,365.0,0
-73.0,5.96e-05,7.0,0.06183,15.0,33.82,18.49,440168.0,14996.0,743.82,63.35,2.21,59.7641,2.0849,99,361.0,0
-73.0,5e-05,7.0,0.0660178,15.0,21.55,19.23,432870.0,7700.0,375.15,63.35,2.26,59.7641,2.1321,102,338.0,0
-73.0,4.920000000000002e-05,7.0,0.0632836,15.0,16.2,20.0,452412.0,5774.0,298.76,67.32,2.07,63.5094,1.953,124,334.0,0
