RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets,label
-97.0,0.0065856999999999,7.0,0.030295,12.5,12.92,23.56,287328.0,2900.0,126.24,41.43,0.9,39.0849,0.8491,5,176.0,0
-97.0,0.0059285,7.0,0.0271789,13.53,10.84,19.685,91729.0,5161.0,227.47,14.28,1.48,13.4717,1.3964,3,77.0,0
-97.0,0.0053035999999999,7.0,0.0278484999999999,14.55,10.68,20.235,219185.0,2524.0,123.12,33.99,0.92,32.0661,0.8681,3,174.0,0
-97.0,0.0047817999999999,7.0,0.0316204,15.57,8.59,18.105,64794.0,1993.0,87.24,10.4,0.74,9.8115,0.6981999999999999,0,52.0,0
-97.0,0.0042859,7.0,0.0460112,16.0,16.3,20.245,85422.0,6333.0,333.14,15.21,2.49,14.3491,2.3491,1,70.0,0
-97.0,0.0038309999999999,7.0,0.0682952,16.0,8.2,20.44,75039.0,2173.0,80.57,12.33,0.94,11.6322,0.8869,0,35.0,0
-97.0,0.0034699999999999,7.0,0.0825,16.0,11.99,21.8,59623.0,28706.0,1977.01,7.62,7.9,7.1888,7.453099999999999,0,81.0,0
-97.0,0.003148,7.0,0.0845699999999999,16.0,5.0,22.025,354.0,92.0,0.0,0.05,0.0,0.0472,0.0,24,1.0,0
-97.0,0.00312,7.0,0.077134,16.0,5.0,21.58,0.0,209.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0
-97.0,0.0028378999999999,7.0,0.0691858,15.09,5.76,21.875,56610.0,1286.0,29.51,9.81,0.3,9.2547,0.2832,7,2.0,0
-97.0,0.002544,7.0,0.0742111999999999,15.0,22.78,21.04,110905.0,10755.0,577.11,16.84,5.41,15.8867,5.1038,19,132.0,0
-97.0,0.0023038,7.0,0.079037,15.0,11.76,21.445,6922.0,7759.0,364.52,0.21,0.96,0.1982,0.9058,17,11.0,0
-97.0,0.0020851999999999,7.0,0.0776301,15.0,38.34,20.815,153973.0,46360.0,4129.27,28.3,20.29,26.6983,19.1416,0,80.0,0
-97.0,0.0018568,7.0,0.0863143999999999,15.0,17.36,21.325,155060.0,9559.0,696.08,29.05,3.73,27.405500000000004,3.519,18,183.0,0
-97.0,0.0016725999999999,7.0,0.0782732,15.0,27.27,21.57,2335.0,23539.0,1569.08,0.29,11.47,0.2736,10.821000000000002,29,16.0,0
-97.0,0.0015052999999999,7.0,0.094152,15.0,19.2,20.88,1765.0,10218.0,881.45,0.25,2.32,0.236,2.189,0,5.0,0
-97.0,0.001373,7.0,0.1296864,15.0,12.17,21.675,5661.0,6895.0,418.42,1.38,1.31,1.3019,1.236,0,4.0,0
-97.0,0.0012372999999999,7.0,0.128383,15.0,22.12,20.595,8720.0,27703.0,1422.81,2.37,6.16,2.236,5.811599999999999,0,22.0,0
-97.0,0.0011224,7.0,0.1191009,15.0,18.07,22.36,3520.0,33443.0,2072.46,0.21,10.78,0.1982,10.1698,0,15.0,0
-97.0,0.0010107999999999,7.0,0.1093395,15.0,22.3,19.105,11865.0,29396.0,1656.02,2.82,8.53,2.6606,8.0475,0,18.0,0
-97.0,0.000901,7.0,0.1128189999999999,15.0,54.07,18.78,3931.0,63665.0,6724.14,0.41,16.78,0.3869999999999999,15.8306,0,31.0,0
-97.0,0.0008197,7.0,0.1109849,15.0,12.95,21.03,1450.0,3539.0,136.38,0.26,1.99,0.2453999999999999,1.8775,0,6.0,0
-97.0,0.0007411999999999,7.0,0.11627,15.0,5.84,20.135,2948.0,814.0,26.1,1.41,0.2,1.3302,0.1888,0,6.0,0
-98.0,0.0006638,7.0,0.125598,15.0,16.98,20.405,2169.0,33426.0,1638.26,0.33,6.36,0.3113,5.9999,0,7.0,0
-98.0,0.0006063999999999,7.0,0.1238584999999999,15.0,5.84,22.17,18250.0,806.0,15.12,4.74,0.3,4.4717,0.2832,0,8.0,0
-98.0,0.0005451999999999,7.0,0.1299565999999999,15.0,9.76,22.26,27988.0,6955.0,314.95,4.3,1.73,4.0567,1.6321,0,16.0,0
-98.0,0.0004915,7.0,0.1193817,15.0,5.1,22.38,31232.0,958.0,20.96,5.41,0.42,5.1037,0.3964,0,27.0,0
-98.0,0.0004624999999999,7.0,0.120122,15.0,5.0,20.42,177.0,198.0,0.81,0.0,0.05,0.0,0.0472,0,27.0,0
-98.0,0.00042,7.0,0.1293262,15.0,5.0,19.985,3601.0,396.0,6.05,0.77,0.05,0.7264,0.0472,0,0.0,0
-98.0,0.00042,7.0,0.1325999999999999,14.82,5.0,17.19,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0
-98.0,0.0004168,7.0,0.119098,13.8,5.0,24.18,40427.0,209.0,0.0,5.38,0.05,5.0755,0.0472,0,0.0,0
-98.0,0.0003776,7.0,0.1068561,13.0,15.21,19.59,183333.0,14791.0,1016.88,27.28,4.2,25.7358,3.9625,0,177.0,0
-98.0,0.0003378999999999,7.0,0.0959774999999999,13.0,17.14,21.34,12229.0,21598.0,837.34,4.35,3.28,4.103899999999999,3.0946,0,44.0,0
-98.0,0.000862,7.0,0.0885899999999999,13.0,16.65,18.485,93709.0,7403.0,353.33,15.17,2.0,14.3113,1.8868,0,30.0,0
-98.0,0.0196515999999999,7.0,0.0843371999999999,13.0,15.06,15.4,110421.0,6777.0,587.89,15.98,2.15,15.0755,2.0284,0,111.0,0
-96.97849462365592,0.1121499999999999,7.0,0.0823663999999999,13.0,9.31,22.8,2517.0,13344.0,627.42,0.25,3.34,0.236,3.1511,0,50.0,0
-96.0,0.1029496,7.0,0.0847999999999999,13.0,5.0,19.5,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,6.0,0
-95.48,0.0936652,7.0,0.0783551999999999,13.0,8.14,21.88,71111.0,1614.0,60.71,15.08,0.44,14.2265,0.4150999999999999,0,1.0,0
-95.0,0.0834770999999999,7.0,0.0703686,13.0,15.06,21.25,52519.0,3390.0,148.73,11.53,1.16,10.8773,1.0945,0,74.0,0
-94.05,0.0817499999999999,7.0,0.0658733,13.0,5.0,20.64,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,21.0,0
-93.61,0.0817499999999999,7.0,0.0591626,12.57,5.0,16.1,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,10,0.0,0
-93.0,0.0817499999999999,7.0,0.053138,11.55,5.0,15.8,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-92.18,0.0817499999999999,7.0,0.0477753999999999,10.54,5.0,23.24,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-91.75,0.0817499999999999,7.0,0.0429052,9.52,5.0,21.06,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-90.54,0.0742335999999999,7.0,0.0385299999999999,9.0,5.0,15.67,177.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-90.0,0.0735799999999999,7.0,0.0346019999999999,9.0,5.0,16.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-89.11,0.0735799999999999,7.0,0.0310459999999999,9.0,5.0,22.25,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-86.16129032258064,0.0729176,7.0,0.0278827999999999,9.0,5.0,22.395,177.0,255.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0,0
-81.0,0.06622,7.0,0.026078,9.0,5.0,23.85,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-80.23,0.06622,7.0,0.0234003,9.0,5.0,22.81,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-80.0,0.06622,7.0,0.02102,9.0,5.0,20.24,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-80.0,0.06622,7.0,0.0188568,9.0,5.0,16.645,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-80.0,0.06622,7.0,0.0169524999999999,9.0,5.0,25.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-79.14,0.0652931999999999,7.0,0.0152233,9.0,5.0,23.77,157.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-79.0,0.0595999999999999,7.0,0.0136746999999999,9.0,5.0,20.15,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-79.0,0.0595999999999999,7.0,0.0122855,9.0,5.0,13.25,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-79.0,0.0595999999999999,7.0,0.0110345,9.0,5.0,22.33,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.06,0.0592423999999999,7.0,0.0099082999999999,9.0,5.0,23.145,177.0,255.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0,0
-78.0,0.05364,7.0,0.0091683999999999,9.0,5.0,22.84,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.05364,7.0,0.0082337999999999,9.0,5.0,21.15,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-77.12903225806451,0.05364,7.0,0.0073984,9.0,5.0,22.68,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-77.0,0.05364,7.0,0.0066394,9.0,5.0,23.79,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-77.0,0.05364,7.0,0.005968,9.0,5.0,22.42,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-77.0,0.0517604999999999,7.0,0.0053535,9.23,16.57,21.48,774.0,16323.0,1449.82,0.25,6.23,0.236,5.8774,0,0.0,0
-76.11,0.0482699999999999,7.0,0.00493,10.0,5.27,22.12,708.0,542.0,10.89,0.1,0.21,0.0944,0.1982,0,0.0,0
-76.0,0.0482699999999999,7.0,0.0047438,10.38,5.0,19.205,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,6.0,0
-76.0,0.0482699999999999,7.0,0.00426,10.6,5.0,15.46,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,10,1.0,0
-76.0,0.0478843999999999,7.0,0.003822,9.58,5.0,22.315,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,1,0.0,0
-76.0,0.0434499999999999,7.0,0.003541,9.0,5.0,22.05,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,2,0.0,0
-76.0,0.0434499999999999,7.0,0.0031872,9.0,5.0,22.56,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,2,0.0,0
-76.0,0.0434499999999999,7.0,0.0028578,9.0,5.0,22.58,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0434499999999999,7.0,0.0025679999999999,9.0,5.0,19.28,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0434499999999999,7.0,0.0023072,9.0,7.34,23.54,0.0,0.0,0.0,0.0,0.69,0.0,0.6509999999999999,0,0.0,0
-76.0,0.041014,7.0,0.0160906,9.0,22.1,59.57,157.0,0.0,0.0,0.0,0.23,0.0,0.217,0,0.0,0
-76.0,0.0391,7.0,0.1081966999999999,8.93,22.46,59.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0391,7.0,0.19172,8.0,22.64,59.48,0.0,0.0,0.0,0.0,0.23,0.0,0.217,0,0.0,0
-76.0,0.0391,7.0,0.2717416999999999,7.01,22.28,59.125,0.0,0.0,0.0,0.0,0.69,0.0,0.6509999999999999,0,0.0,0
-76.0,0.0388654,7.0,0.3394707999999998,6.08,20.3,58.245,177.0,32.0,0.0,0.05,0.28,0.0472,0.2642,0,0.0,0
-76.0,0.03519,7.0,0.3479198999999999,6.0,5.0,10.26,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.03519,7.0,0.3539066999999998,6.0,5.0,12.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.03519,7.0,0.3178712999999999,6.0,5.0,12.17,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.03519,7.0,0.2854994,6.0,5.0,13.285,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.03519,7.0,0.2564249999999999,6.0,5.0,14.5,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0324092,7.0,0.2303090999999999,6.0,5.0,14.83,177.0,149.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0,0
-76.0,0.03167,7.0,0.2070632,6.0,5.0,16.48,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.80645161290323,0.03167,7.0,0.185969,6.0,5.0,17.74,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-77.0,0.03167,7.0,0.16703,6.0,5.0,17.14,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-77.0,0.03167,7.0,0.1500198,6.0,5.0,17.36,0.0,181.0,0.0,0.0,0.1,0.0,0.0944,0,0.0,0
-77.0,0.0284529999999999,7.0,0.1380924,6.0,8.03,17.91,354.0,6848.0,924.45,0.05,5.94,0.0472,5.6038,0,0.0,0
-76.96,0.0256599999999999,7.0,0.1233998,6.0,24.38,18.99,2728.0,7111.0,285.22,0.32,2.34,0.302,2.2077,0,0.0,0
-76.0,0.0232955999999999,7.0,0.11321,6.0,5.6,21.605,354.0,335.0,6.28,0.05,0.32,0.0472,0.302,0,0.0,0
-76.0,0.0219580999999999,7.0,0.1073235999999999,6.0,6.85,21.075,102400.0,565.0,17.29,15.6,0.27,14.717,0.2547999999999999,0,8.0,0
-76.0,0.0207799999999999,7.0,0.0962854999999999,6.0,5.48,22.18,12986.0,399.0,8.95,2.62,0.3,2.4716,0.2832,0,1.0,0
-76.0,0.0187207999999999,7.0,0.0864731,6.0,5.0,23.265,157.0,149.0,0.0,0.0,0.0,0.0,0.0,0,79.0,0
-76.0,0.0186999999999999,7.0,0.0776625,6.0,5.0,21.025,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,10.0,0
-76.0,0.0186999999999999,7.0,0.0697476999999999,6.0,5.0,11.875,0.0,133.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0186999999999999,7.0,0.0626416,6.0,5.0,11.14,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0186999999999999,7.0,0.0563172,6.0,5.0,15.7,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.0168861,7.0,0.0537705999999999,6.0,5.0,17.44,177.0,181.0,0.0,0.05,0.0,0.0472,0.0,0,0.0,0
-76.0,0.01683,7.0,0.0482916999999999,6.0,5.0,16.575,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.01683,7.0,0.0433770999999999,6.0,5.0,17.545,0.0,133.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.01683,7.0,0.0389578,6.0,5.0,12.06,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0165276,7.0,0.0349959999999999,6.0,5.0,18.5,177.0,149.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0,0
-76.0,0.0151499999999999,7.0,0.0314276999999999,6.0,5.0,18.68,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0151499999999999,7.0,0.0282328,6.0,5.0,19.02,0.0,133.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-76.0,0.0151499999999999,7.0,0.0253560999999999,6.0,5.0,14.36,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.0151499999999999,7.0,0.0227274999999999,6.0,5.0,20.685,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.0151499999999999,7.0,0.0203919999999999,6.0,5.0,19.5,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-76.0,0.013706,7.0,0.0188611,6.0,5.0,19.975,177.0,32.0,0.0,0.05,0.05,0.0472,0.0472,9,0.0,0
-76.0,0.01363,7.0,0.016939,6.0,5.0,20.0,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,10,0.0,0
-77.48387096774194,0.01363,7.0,0.0152288,6.0,5.0,20.49,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.01363,7.0,0.0136777999999999,6.0,5.0,20.47,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.0130724,7.0,0.0122908,6.0,5.0,19.02,157.0,149.0,0.0,0.05,0.0,0.0472,0.0,0,0.0,0
-78.0,0.01227,7.0,0.0110379999999999,6.0,5.0,19.59,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.01227,7.0,0.0099099999999999,6.0,5.0,20.88,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.01227,7.0,0.0089039999999999,6.0,5.0,19.6,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.01227,7.0,0.0079988,6.0,5.0,20.5,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.01227,7.0,0.0071785999999999,6.0,5.0,20.43,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.0111752999999999,7.0,0.00658,6.0,5.0,20.9,177.0,32.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.0110399999999999,7.0,0.0059082,6.0,5.0,20.52,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.0110399999999999,7.0,0.0053088,6.0,5.0,20.5,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.0110399999999999,7.0,0.0047711999999999,6.0,5.0,20.025,0.0,298.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.01038,7.0,0.0042812999999999,6.0,5.0,20.96,177.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.00994,7.0,0.0038471,6.0,5.0,19.965,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.00994,7.0,0.0034404999999999,6.0,5.0,19.63,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.00994,7.0,0.0030892,6.0,5.0,20.57,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.00994,7.0,0.002774,6.0,5.0,20.76,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.00994,7.0,0.0024925,6.0,5.0,19.69,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.0090094,7.0,0.0022884999999999,6.0,5.0,20.495,177.0,181.0,0.0,0.0,0.05,0.0,0.0472,0,0.0,0
-78.0,0.00895,7.0,0.0020552999999999,6.0,5.0,20.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-78.0,0.008779,7.0,0.001841,6.1,13.13,19.87,3420.0,12066.0,1522.84,1.26,7.5,1.1887,7.0756000000000006,0,0.0,0
