RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets,label
-111.06,0.0770946999999999,6.0,0.0454858999999999,16.69,14.15,21.88,390570.0,5794.0,277.41,66.26,1.89,62.5094,1.7831,82,297.0,1
-111.0,0.0693158,6.0,0.0520681999999999,17.0,15.19,21.91,379750.0,4697.0,236.93,62.29,1.1,58.7641,1.0377,91,302.0,1
-111.0,0.0623205,6.0,0.0727639999999999,17.0,26.24,20.655,379750.0,6158.0,437.04,63.35,2.72,59.7641,2.5662000000000003,82,361.0,1
-111.0,0.0559726999999999,6.0,0.0825333999999999,17.0,23.08,20.97,387305.0,5800.0,319.85,65.47,0.85,61.7641,0.8019,57,331.0,1
-110.79,0.0503266,6.18,0.0907225,17.0,17.45,18.3,396568.0,4591.0,286.88,63.08,1.74,59.5094,1.6416,76,304.0,1
-110.0,0.0451979999999999,7.0,0.1273358,17.0,35.11,19.65,429221.0,7401.0,579.47,63.08,2.15,59.5094,2.0282,93,320.0,1
-110.0,0.0406384999999999,7.0,0.1491396,16.22,23.1,22.305,421923.0,6590.0,386.06,64.14,2.55,60.5094,2.4058,94,351.0,1
-110.0,0.0381443,7.0,0.1496507999999999,16.0,15.67,19.515,423220.0,5016.0,236.28,64.41,1.18,60.7641,1.1132,88,325.0,1
-110.0,0.0397908,7.0,0.1511556,15.19,20.59,21.955,432870.0,6023.0,312.39,63.87,2.85,60.2547,2.6888,84,324.0,1
-110.0,0.0357358,7.0,0.1392405999999999,15.0,23.97,18.025,432870.0,5854.0,335.85,62.29,1.8,58.7641,1.6981,90,345.0,1
-110.0,0.0335492,7.0,0.13987,15.0,23.29,20.285,410976.0,5448.0,347.14,60.96,2.13,57.5094,2.0096,94,300.0,1
-110.0,0.034428,7.0,0.1505979999999999,14.2,15.77,22.38,435095.0,5914.0,278.16,61.5,0.99,58.0188,0.9341,83,337.0,1
-110.0,0.0320776,7.0,0.144276,14.0,15.78,20.29,440168.0,5519.0,271.24,64.41,0.87,60.7641,0.8209000000000001,86,342.0,1
-110.0,0.0288366,7.0,0.135195,14.0,22.62,17.685,436519.0,7201.0,390.45,64.41,3.69,60.7641,3.4811,90,341.0,1
-110.0,0.025902,7.0,0.1271492,14.0,19.99,19.32,434167.0,5283.0,272.33,65.2,2.21,61.5094,2.0852,84,282.0,1
-110.19,0.0232887999999999,7.0,0.1146847999999999,14.0,15.03,27.11,440168.0,5582.0,258.54,62.56,1.5,59.0188,1.4152,91,342.0,1
-111.0,0.0244988,7.0,0.1031028,14.0,18.78,20.05,377207.0,6279.0,271.27,56.72,1.79,53.5094,1.6888,100,351.0,1
-111.0,0.027869,7.0,0.0925896,14.0,16.96,19.795,429221.0,5895.0,297.62,62.56,1.56,59.0188,1.4718,98,334.0,1
-111.0,0.0250298999999999,7.0,0.0885932,14.0,15.5,20.515,445114.0,5452.0,225.39,67.59,1.72,63.7641,1.6228,34,359.0,1
-111.0,0.0224794999999999,7.0,0.0920315,14.0,21.1,23.53,440168.0,8544.0,409.69,62.29,2.08,58.7641,1.9624,63,330.0,1
-111.0,0.0239518999999999,7.0,0.0830342999999999,14.0,21.31,20.645,381784.0,5278.0,281.65,56.45,1.92,53.2547,1.8115,88,337.0,1
-111.69,0.0270152,7.0,0.0853315,14.0,19.72,17.705,440168.0,5497.0,274.15,64.14,1.69,60.5094,1.5946,89,352.0,1
-114.90322580645162,0.0242859999999999,7.0,0.0771531999999999,14.0,23.75,23.4,441465.0,5578.0,255.35,64.41,1.47,60.7641,1.3869999999999998,103,341.0,1
-115.0,0.0218149999999999,7.0,0.0747476,14.0,14.44,18.895,430149.0,7571.0,375.42,62.29,2.2,58.7641,2.0755,58,341.0,1
-115.0,0.0195936,7.0,0.0671409999999999,14.0,21.95,19.66,440168.0,6268.0,299.68,65.2,2.1,61.5094,1.9815,80,266.0,1
-115.0,0.0176142,7.0,0.060359,14.0,22.07,18.83,440088.0,5923.0,271.25,64.41,0.98,60.7641,0.9246,29,349.0,1
-115.0,0.0158215,7.0,0.0565094999999999,14.0,20.14,19.5,408704.0,5424.0,264.74,62.81,1.86,59.2547,1.755,25,260.0,1
-115.0,0.0171195999999999,7.0,0.066919,14.0,17.22,22.26,440168.0,5872.0,297.86,63.35,1.33,59.7641,1.2548,3,353.0,1
-115.0,0.0176454,7.0,0.0657172,14.0,20.04,20.4,440168.0,5615.0,233.28,65.2,1.88,61.5094,1.7738,42,301.0,1
-115.0,0.0158628999999999,7.0,0.0635018,14.0,18.13,20.945,434167.0,5014.0,231.56,65.2,1.27,61.5094,1.1983,21,400.0,1
-115.0,0.0188084,7.0,0.0594935999999999,14.0,15.5,20.225,339789.0,5567.0,275.38,50.36,1.19,47.5094,1.1229,29,341.0,1
-115.0,0.0215643999999999,7.0,0.064346,14.0,14.46,21.485,358962.0,6029.0,284.66,53.54,1.25,50.5094,1.1794,8,359.0,1
-115.0,0.0302008,7.0,0.0602362,14.0,17.09,21.015,421923.0,4724.0,214.29,62.02,1.93,58.5094,1.8209,22,332.0,1
-115.0,0.0366959999999999,7.0,0.0641479,14.0,17.04,21.95,437816.0,4620.0,293.55,65.2,1.46,61.5094,1.3774000000000002,55,318.0,1
-115.96774193548389,0.0329549999999999,7.0,0.063016,14.0,19.52,19.725,440168.0,6749.0,250.16,63.35,1.43,59.7641,1.3493000000000002,31,350.0,1
-118.0,0.0296287999999999,7.0,0.0622611999999999,14.0,18.93,19.725,436519.0,6310.0,339.48,64.14,1.21,60.5094,1.1417,80,340.0,1
-118.0,0.0266119999999999,7.0,0.0616172,14.0,18.55,22.21,421923.0,4534.0,254.37,62.29,2.2,58.7641,2.0755,76,367.0,1
-118.0,0.0249432,7.0,0.0602337,14.0,22.92,20.805,442393.0,6338.0,259.39,64.68,1.53,61.0188,1.4435,78,364.0,1
-118.0,0.0235832,7.0,0.0553303999999999,14.0,16.82,19.145,429221.0,4528.0,238.69,64.93,2.07,61.2547,1.9531,72,355.0,1
-118.0,0.0287392,7.0,0.0609583999999999,14.0,20.52,20.44,380856.0,5513.0,266.6,55.93,1.35,52.7641,1.2738,81,339.0,1
-118.0,0.0299099999999999,7.0,0.0653276,14.0,17.59,19.015,441465.0,6119.0,278.93,67.05,1.95,63.2547,1.8398,27,214.0,1
-118.0,0.0303243,7.0,0.0645785,14.0,18.4,20.87,418274.0,6063.0,261.67,61.23,1.29,57.7641,1.2170999999999998,105,487.0,1
-118.0,0.0289340999999999,7.0,0.0643592,14.0,20.15,19.565,432870.0,5586.0,267.25,63.08,1.59,59.5094,1.5001,45,366.0,1
-118.0,0.026017,7.0,0.0670123,14.0,20.13,20.425,436519.0,5629.0,288.51,64.93,1.97,61.2547,1.8588,68,350.0,1
-118.0,0.0233656,7.0,0.061302,14.0,20.95,19.175,445114.0,5512.0,262.15,64.68,0.58,61.0188,0.5472,77,369.0,1
-118.0,0.0210028999999999,7.0,0.0631398,14.0,9.2,20.585,421923.0,4832.0,207.72,63.87,1.7,60.2547,1.6039,80,282.0,1
-118.0,0.0207575,7.0,0.0705194,14.0,15.66,21.45,432870.0,4248.0,193.09,63.35,1.15,59.7641,1.0849,79,322.0,1
-118.0,0.0192916,7.0,0.0646647999999999,14.0,17.44,20.23,436519.0,5665.0,289.09,64.14,2.37,60.5094,2.236,78,37.0,1
-118.0,0.0179554,7.0,0.0620737999999999,14.0,15.02,20.425,441465.0,6600.0,301.9,66.26,1.64,62.5094,1.5473,77,126.0,1
-118.0,0.0163216999999999,7.0,0.0605757,14.0,24.64,19.66,429221.0,5671.0,322.5,63.08,2.13,59.5094,2.0098000000000003,72,100.0,1
-118.0,0.014654,7.0,0.0672602999999999,14.0,14.74,24.54,396380.0,4391.0,164.65,59.9,0.49,56.5094,0.4625,74,64.0,1
-118.0,0.0276503999999999,7.0,0.060471,14.0,13.94,25.85,414545.0,5908.0,281.8,60.17,1.44,56.7641,1.3587,79,71.0,1
-118.0,0.0358295,7.0,0.0561963999999999,14.0,23.85,16.58,89881.0,3085.0,267.23,13.78,0.56,13.0,0.5285,79,105.0,1
