RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets
-100.0,0.0106036,7.0,0.0391067999999999,3.33,13.94,21.335,3336.0,2290.0,153.78,0.7,2.36,0.6605,2.2265,29,4.0
-100.0,0.0095125,7.0,0.0363999999999999,4.0,9.55,21.705,866.0,572.0,33.13,0.2,0.6,0.1887,0.5661,21,11.0
-100.0,0.0086045999999999,7.0,0.0325632,5.06,33.89,19.465,12048.0,18078.0,1333.83,1.68,14.98,1.5851,14.1321,60,5.0
-100.0,0.0076771999999999,7.0,0.0293915,6.03,28.91,20.1,14209.0,17873.0,1127.04,4.22,9.75,3.9812,9.1982,53,22.0
-100.0,0.0069311,7.0,0.0262915,7.09,10.79,20.905,2295.0,2262.0,123.22,0.2,1.2,0.1888,1.1321,58,16.0
-100.0,0.00621,7.0,0.0236171,8.11,11.71,22.705,6439.0,2078.0,105.14,2.25,1.11,2.1227,1.0473,37,5.0
-100.0,0.0056457999999999,7.0,0.0214255,9.03,16.25,19.83,1863.0,5677.0,316.77,0.25,1.32,0.236,1.2453,34,9.0
-100.0,0.0055899999999999,7.0,0.0192627999999999,9.96,5.07,15.53,0.0,46.0,14.14,0.0,0.0,0.0,0.0,25,4.0
-100.0,0.0053211999999999,7.0,0.017323,9.0,5.0,14.535,157.0,418.0,14.0,0.05,0.0,0.0472,0.0,24,0.0
-100.0,0.0049649999999999,7.0,0.0156386,9.02,6.75,18.22,753.0,464.0,34.74,0.05,0.0,0.0472,0.0,21,0.0
-100.0,0.0044564,7.0,0.0139731,10.09,27.83,20.99,18916.0,21493.0,1395.47,1.57,6.61,1.4812,6.236000000000001,34,8.0
-100.0,0.0040259999999999,7.0,0.0125503,11.11,24.43,20.815,9195.0,9663.0,271.62,1.83,2.91,1.7264999999999997,2.7453000000000003,60,23.0
-99.53,0.00367,7.0,0.01142,12.0,11.24,21.285,1974.0,823.0,37.98,0.41,0.05,0.3868999999999999,0.0472,52,7.0
-99.0,0.0036367,7.0,0.0109298,12.43,6.2,21.84,753.0,690.0,34.5,0.17,0.39,0.1604,0.368,36,1.0
-99.0,0.0033,7.0,0.0098164999999999,13.45,13.38,21.275,9994.0,10730.0,558.7,1.33,2.11,1.2548,1.9906,50,8.0
-98.68,0.0029996999999999,7.0,0.0088176,14.47,10.65,20.865,2102.0,1648.0,90.86,0.11,0.88,0.1037999999999999,0.8301999999999999,70,5.0
-98.0,0.0029699999999999,7.0,0.0082628,14.92,5.0,18.8,0.0,209.0,14.0,0.0,0.0,0.0,0.0,26,1.0
-98.0,0.0029699999999999,7.0,0.0074149999999999,13.9,5.68,13.935,0.0,209.0,339.92,0.0,0.05,0.0,0.0472,112,0.0
-98.0,0.002682,7.0,0.0070902,13.02,14.8,17.72,1239.0,9258.0,419.44,0.15,1.65,0.1416,1.5567,47,2.0
-98.0,0.0954282,7.0,0.0243883999999999,14.04,14.26,21.045,2011.0,14812.0,758.87,0.25,3.9,0.236,3.6795,10,4.0
-98.0,0.1013635,7.0,0.0275715,15.05,8.99,22.35,3293.0,5468.0,283.78,0.39,0.81,0.368,0.7642,21,4.0
-98.0,0.0915352,7.0,0.024765,16.07,11.41,21.4,13680.0,19169.0,1011.93,5.03,3.66,4.7454,3.4529999999999994,38,16.0
-98.0,0.0826576999999999,7.0,0.0231496,17.08,24.57,21.05,35404.0,13782.0,729.8,6.83,2.11,6.4436,1.9906,8,11.0
-98.96774193548389,0.0737542,7.0,0.03131,18.0,27.49,21.235,12685.0,19506.0,1577.62,2.25,5.63,2.1228,5.3114,4,44.0
-100.0,0.0662307999999999,7.0,0.0677409999999999,18.0,29.31,20.35,8126.0,21510.0,1692.36,1.1,3.74,1.038,3.5283,8,14.0
-100.08,0.0597899999999999,7.0,0.0983642999999999,18.0,40.77,21.1,12586.0,46240.0,4046.06,2.02,16.14,1.9059,15.2267,5,53.0
-101.0,0.053547,7.0,0.119804,18.0,19.03,21.675,45751.0,33669.0,1679.37,9.82,5.5,9.2645,5.1887,7,40.0
-101.0,0.0480911999999999,7.0,0.1281103999999999,17.94,31.56,22.145,5409.0,21407.0,1532.77,0.63,5.72,0.5945999999999999,5.3964,25,65.0
-101.0,0.0431976,7.0,0.1530244999999999,16.93,18.53,21.82,2964.0,31403.0,2021.69,0.71,6.38,0.67,6.0187,52,32.0
-101.0,0.0392299999999999,7.0,0.1738099999999999,16.0,9.12,19.885,6639.0,8621.0,249.24,1.05,0.54,0.9907,0.5096,6,18.0
-101.36,0.036486,7.0,0.1646099999999999,15.2,20.87,19.745,3932.0,5821.0,299.62,0.48,2.81,0.4529999999999999,2.651,24,18.0
-102.0,0.0326978,7.0,0.1536673,14.19,11.98,22.195,2254.0,14616.0,864.19,0.27,4.28,0.2547999999999999,4.0379000000000005,29,24.0
-102.0,0.0294586,7.0,0.1390488999999999,14.0,35.19,20.33,17269.0,48107.0,2612.12,1.64,11.21,1.5472,10.5757,54,10.0
-102.0,0.0264835999999999,7.0,0.1256944,14.0,33.52,21.495,32336.0,38186.0,2389.47,6.29,13.71,5.934,12.9339,9,37.0
-102.0,0.0237792,7.0,0.1141041,14.0,30.82,20.695,7242.0,32865.0,1777.05,1.33,7.34,1.255,6.9248,15,58.0
-102.0,0.0215660999999999,7.0,0.1019209999999999,14.0,40.38,18.68,4664.0,29558.0,1669.95,0.65,8.25,0.6134,7.783200000000001,9,42.0
-103.80645161290325,0.0194705999999999,7.0,0.095066,14.0,28.44,21.5,13496.0,26486.0,2846.96,4.01,9.8,3.7833,9.2453,7,24.0
-104.0,0.0174135999999999,7.0,0.0862841,14.0,32.13,23.08,8372.0,46758.0,1789.4,2.39,9.59,2.255,9.0474,2,41.0
-104.0,0.0157408,7.0,0.0814742,14.0,19.15,21.035,12018.0,21999.0,1335.64,2.65,5.61,2.5002,5.2926,52,52.0
-104.0,0.0141055999999999,7.0,0.0854804,14.0,50.71,18.475,16456.0,68406.0,5675.14,2.01,19.55,1.8963,18.4433,115,25.0
-104.0,0.0126114,7.0,0.0821661,14.0,19.09,22.47,28132.0,4171.0,279.64,5.4,2.19,5.0945,2.066,57,75.0
-104.0,0.0116581,7.0,0.0760644,14.0,12.05,21.37,2524.0,4266.0,219.24,0.56,1.57,0.5284,1.4812,98,44.0
-104.0,0.0104695,7.0,0.0680161,14.0,20.23,21.11,2862.0,15053.0,886.65,0.25,8.56,0.236,8.075700000000001,279,12.0
-104.0,0.00934,7.0,0.0906209999999999,14.0,54.62,20.61,2349.0,65212.0,21132.2,0.41,48.49,0.3868,45.7454,60,15.0
-104.0,0.0084093,7.0,0.1299935999999999,14.0,8.7,22.61,1448.0,1546.0,85.48,0.15,0.53,0.1416,0.5001,82,19.0
-104.0,0.0075454,7.0,0.1308523999999999,14.0,8.14,22.3,1773.0,1385.0,75.45,0.28,0.1,0.2643,0.0944,10,8.0
-104.0,0.0068247,7.0,0.1187849999999999,14.0,9.51,22.0,1411.0,6313.0,327.79,0.2,0.76,0.1888,0.7169999999999999,9,5.0
-104.82,0.0061435,7.0,0.1066752,14.0,23.67,21.27,5980.0,20018.0,1106.01,1.81,6.21,1.7076000000000002,5.8588,2,7.0
-105.25806451612904,0.0055949999999999,7.0,0.1038724,14.0,5.0,21.555,663.0,253.0,289.92,0.05,0.75,0.0472,0.7075999999999999,0,6.0
-106.0,0.0050243999999999,7.0,0.1029799999999999,14.0,30.38,20.865,6667.0,48808.0,2607.95,1.44,14.58,1.3587,13.7548,0,8.0
-106.0,0.0045108,7.0,0.0956083999999999,14.0,26.72,21.21,9985.0,27721.0,1622.91,3.55,8.62,3.3492,8.132200000000001,25,16.0
-106.0,0.0041008,7.0,0.0859576,14.0,8.3,22.67,1596.0,4688.0,243.81,0.44,1.49,0.4151999999999999,1.4058000000000002,1,45.0
-105.7,0.0036851999999999,7.0,0.0771965,14.0,21.49,22.065,7981.0,21862.0,1153.29,1.78,4.87,1.6794,4.594600000000001,0,5.0
-105.0,0.0033085,7.0,0.070139,14.0,35.83,22.22,6186.0,47700.0,4933.95,1.24,18.93,1.1699,17.858600000000003,6,25.0
-105.0,0.0029749999999999,7.0,0.0629923999999999,14.0,20.17,23.505,5989.0,18104.0,777.53,0.57,4.51,0.5379999999999999,4.255000000000001,42,20.0
-105.0,0.0026691999999999,7.0,0.0600736,14.0,10.27,19.855,1969.0,5365.0,288.24,0.41,1.53,0.3868999999999999,1.4435,2,36.0
-104.63,0.002425,7.0,0.0576443,14.0,18.31,19.41,6187.0,15522.0,830.76,2.38,1.94,2.2454,1.8303,5,10.0
-104.0,0.0021810999999999,7.0,0.0517709,14.53,16.57,17.935,6138.0,15139.0,849.35,1.32,2.59,1.2455,2.4434,34,15.0
-104.0,0.0019579999999999,7.0,0.0472811999999999,15.39,5.0,18.925,354.0,168.0,15.8,0.0,0.1,0.0,0.0944,48,11.0
-104.0,0.0017588,7.0,0.0424637,16.41,13.55,18.51,2429.0,3568.0,182.81,0.49,0.31,0.4623999999999999,0.2925999999999999,15,4.0
-104.0,0.0015832,7.0,0.0450293999999999,17.0,48.54,17.93,10570.0,77534.0,7007.02,2.67,22.94,2.5189000000000004,21.6412,34,2.0
-104.0,0.0014234999999999,7.0,0.0571273,17.0,23.02,18.16,12875.0,46501.0,5811.52,3.0,13.06,2.8302,12.320799999999998,16,35.0
-97.0,0.0007552,7.0,0.1030118999999999,17.0,5.0,19.56,1061.0,176.0,16.92,0.14,0.15,0.1321,0.1416,2,90.0
-97.0,0.0006712,7.0,0.098985,17.0,13.07,20.295,1588.0,20670.0,1343.57,0.15,5.69,0.1416,5.367999999999999,0,41.0
-97.0,0.0006081999999999,7.0,0.1095109,17.0,5.0,20.09,354.0,222.0,15.83,0.05,0.0,0.0472,0.0,0,76.0
-97.0,0.0005799999999999,7.0,0.1205084,16.47,5.0,20.245,0.0,209.0,14.0,0.0,0.05,0.0,0.0472,0,154.0
-97.0,0.0005379999999999,7.0,0.1082325,16.0,24.86,20.275,1866.0,58163.0,5625.36,0.26,16.26,0.2453999999999999,15.3397,0,55.0
-97.0,0.0005079999999999,7.0,0.1034523,16.0,5.0,20.065,598.0,126.0,18.16,0.05,0.0,0.0472,0.0,0,63.0
-97.0,0.0004699999999999,7.0,0.10527,16.0,5.0,20.155,177.0,46.0,13.07,0.0,0.05,0.0,0.0472,0,10.0
-97.0,0.0004644999999999,7.0,0.0969513,15.21,6.0,20.0,753.0,703.0,50.02,0.05,1.08,0.0472,1.0189,0,4.0
-97.0,0.0004188,7.0,0.0970428,15.0,20.58,20.845,90738.0,15460.0,779.47,13.62,3.07,12.849,2.8962,0,3.0
-97.0,0.0003799999999999,7.0,0.0994017999999999,15.0,5.19,17.615,1846.0,519.0,32.32,0.38,0.1,0.3586,0.0944,0,1.0
-97.0,0.000352,7.0,0.1123768,15.0,19.4,19.725,885.0,2679.0,142.05,0.2,1.73,0.1888,1.6321,0,0.0
-97.0,0.0003165999999999,7.0,0.1171685,15.0,24.97,20.105,102772.0,24859.0,1260.41,17.51,4.88,16.519000000000002,4.6037,0,12.0
-97.0,0.0002862999999999,7.0,0.1073587999999999,15.0,40.47,19.935,8884.0,74747.0,8002.98,1.12,22.55,1.0569,21.2737,0,3.0
-97.0,0.0002557,7.0,0.1030316,15.0,16.81,20.105,7409.0,3551.0,360.29,1.73,2.29,1.6322,2.1604,0,0.0
-97.0,0.0002332,7.0,0.1052595,15.0,11.4,19.995,2618.0,5975.0,683.95,0.49,2.36,0.4624,2.2265,0,9.0
-97.0,0.0002094,7.0,0.102171,15.0,24.18,19.98,94135.0,60260.0,5740.25,14.56,16.93,13.7361,15.9721,0,71.0
-97.0,0.0002,7.0,0.0978209999999999,15.0,12.25,20.77,531.0,1814.0,64.59,0.05,0.0,0.0472,0.0,0,3.0
-97.0,0.0001829999999999,7.0,0.0882575,14.05,7.07,20.09,1338.0,1222.0,63.15,0.23,0.86,0.217,0.8114999999999999,0,50.0
-97.0,0.0001624,7.0,0.0806582,14.0,5.0,19.885,177.0,46.0,14.0,0.0,0.0,0.0,0.0,0,43.0
-97.0,0.00016,7.0,0.0721169999999999,13.13,5.0,19.585,0.0,209.0,14.0,0.0,0.0,0.0,0.0,0,32.0
-97.0,0.0001528,7.0,0.0647621,12.11,5.0,20.775,157.0,209.0,2.1,0.0,0.05,0.0,0.0472,0,11.0
-97.0,0.0001361999999999,7.0,0.0582199999999999,11.1,5.0,18.525,531.0,387.0,10.47,0.15,0.05,0.1416,0.0472,0,21.0
-97.0,0.0001299999999999,7.0,0.0568312,11.0,5.0,15.81,0.0,209.0,11.27,0.0,0.05,0.0,0.0472,0,78.0
-97.0,0.0001299999999999,7.0,0.0510429999999999,10.85,5.0,24.15,0.0,209.0,12.6,0.0,0.05,0.0,0.0472,0,2.0
-97.0,0.0001253,7.0,0.04664,10.0,5.0,25.97,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-97.0,0.00012,7.0,0.0439837999999999,9.43,5.0,25.705,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.00012,7.0,0.039502,9.0,5.0,25.81,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.00012,7.0,0.035512,9.0,5.0,16.98,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.00012,7.0,0.031892,9.0,5.0,22.325,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.98,0.00012,7.0,0.0286722,9.0,5.0,33.18,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,0.0001113,7.0,0.0257524999999999,9.0,5.0,32.2,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.00011,7.0,0.0231532,9.0,5.0,18.29,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-99.74193548387096,0.00011,7.0,0.0207936,9.0,5.0,23.73,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-99.0,0.00011,7.0,0.0186931,9.0,5.0,28.25,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.53,0.0001062999999999,7.0,0.0167848999999999,9.0,5.0,25.985,177.0,255.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.0001,7.0,0.0155633999999999,9.0,5.0,24.915,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.0001,7.0,0.0139784999999999,9.0,5.0,24.2,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.0001,7.0,0.0125674,9.0,5.0,23.03,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,0.0001,7.0,0.0112887999999999,9.0,5.0,20.34,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,9.97e-05,7.0,0.0101457,9.0,5.0,18.15,157.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,8.999999999999999e-05,7.0,0.0091103999999999,9.0,5.0,23.785,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,8.999999999999999e-05,7.0,0.0081927999999999,9.0,5.0,31.28,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,8.999999999999999e-05,7.0,0.0073588,9.0,5.0,24.5,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,18,0.0
-98.0,8.999999999999999e-05,7.0,0.0066149999999999,9.0,5.0,18.755,0.0,209.0,0.0,0.0,0.0,0.0,0.0,11,0.0
-98.5,8.710000000000003e-05,7.0,0.0059408999999999,9.0,5.0,18.83,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,1,0.0
-100.0,8e-05,7.0,0.0054477,9.0,5.0,18.525,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,8e-05,7.0,0.0048908999999999,9.0,5.0,19.14,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.87,8e-05,7.0,0.0043968,9.0,5.0,17.74,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,8e-05,7.0,0.0039537,9.0,5.0,17.475,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,7.809999999999999e-05,7.0,0.0035535,9.0,5.0,19.41,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-101.0,6.999999999999997e-05,7.0,0.0031902,9.0,5.0,20.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.94,6.999999999999997e-05,7.0,0.0028659999999999,9.0,5.0,20.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,15,0.0
-102.0,6.999999999999997e-05,7.0,0.002575,9.0,5.0,20.23,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,46,0.0
-102.0,6.999999999999997e-05,7.0,0.0023176,9.0,5.0,20.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,59,0.0
-102.0,6.8e-05,7.0,0.0020834,9.0,5.0,20.5,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,40,0.0
-102.0,6.000000000000002e-05,7.0,0.0019279999999999,9.0,5.0,18.505,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,27,0.0
-102.0,6.000000000000002e-05,7.0,0.0017313999999999,9.0,5.0,13.3,0.0,209.0,0.0,0.0,0.0,0.0,0.0,14,0.0
-103.3763440860215,6.000000000000002e-05,7.0,0.0015536,9.0,5.0,21.12,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,12,0.0
-103.15,6.000000000000002e-05,7.0,0.0013979999999999,9.0,5.0,21.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,1,0.0
-103.0,6.000000000000002e-05,7.0,0.0012584,9.0,5.0,18.8,157.0,193.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-103.0,6.000000000000002e-05,7.0,0.0011304,9.0,5.0,14.69,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-103.0,6.000000000000002e-05,7.0,0.001015,9.0,5.0,22.65,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-103.0,5.88e-05,7.0,0.000914,9.0,17.11,22.31,708.0,26880.0,1744.75,0.15,13.96,0.1416,13.17,0,0.0
-103.0,5e-05,7.0,0.0008196,9.38,26.97,20.7,16858.0,13734.0,699.88,4.84,3.66,4.5662,3.4530000000000003,6,0.0
-102.45,4.850000000000002e-05,7.0,0.0007539999999999,10.2,6.47,22.17,1371.0,392.0,19.23,0.15,0.13,0.1416,0.1226999999999999,2,0.0
-102.0,4e-05,7.0,0.0006822999999999,10.89,5.0,21.5,0.0,209.0,14.0,0.0,0.0,0.0,0.0,10,23.0
-102.0,4e-05,7.0,0.0006121999999999,9.87,5.0,21.5,0.0,209.0,12.88,0.0,0.05,0.0,0.0472,18,7.0
-102.0,4e-05,7.0,0.0005515999999999,9.0,5.0,21.55,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,1.0
-102.0,4e-05,7.0,0.000492,9.0,5.0,22.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.96774193548389,4e-05,7.0,0.0004432,9.0,5.0,22.0,177.0,209.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-101.0,4e-05,7.0,0.0004023999999999,9.0,5.0,22.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,3.750000000000001e-05,7.0,0.0003619999999999,9.2,16.77,21.68,12712.0,21841.0,1706.86,0.8,7.67,0.7547999999999999,7.236000000000001,0,0.0
-101.0,3.000000000000001e-05,7.0,0.0003234,10.22,22.37,21.24,180254.0,9648.0,548.81,31.83,2.73,30.0283,2.5755,0,0.0
-101.0,0.0005942,7.0,0.0002927999999999,11.24,27.82,19.875,143520.0,8766.0,422.3,22.67,2.24,21.3868,2.1133,0,0.0
-101.0,0.0021406,7.0,0.0002655,12.15,23.81,20.5,167480.0,28575.0,1539.73,27.72,6.81,26.1512,6.4247000000000005,4,108.0
-101.0,0.001936,7.0,0.0002396,13.02,20.43,19.45,8942.0,13281.0,722.41,1.66,2.81,1.5662,2.6512,14,75.0
-101.0,0.0017422,7.0,0.0002173,14.09,13.71,20.36,9960.0,10280.0,549.73,1.74,2.61,1.6416,2.4623,6,195.0
-101.0,0.0015744,7.0,0.0014825,15.11,15.5,19.51,9096.0,12247.0,622.06,1.55,1.93,1.4623,1.8209,51,43.0
-101.0,0.0014399999999999,7.0,0.01194,16.0,5.0,19.27,434.0,298.0,19.23,0.22,0.05,0.2075999999999999,0.0472,13,26.0
-101.0,0.0013475999999999,7.0,0.0216861,16.63,5.0,14.28,157.0,193.0,14.0,0.05,0.05,0.0472,0.0472,24,18.0
-101.01,0.0012999999999999,7.0,0.0256564,16.36,5.0,16.7,0.0,209.0,5.6,0.0,0.0,0.0,0.0,13,11.0
-102.0,0.0012999999999999,7.0,0.0230398,15.34,5.0,20.19,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,17,1.0
-102.47311827956987,0.0012999999999999,7.0,0.0207125999999999,14.33,5.0,20.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,22,0.0
-103.0,0.001196,7.0,0.0186069,14.69,10.47,20.53,37569.0,2498.0,126.21,7.12,0.85,6.7171,0.8019,12,0.0
-102.14,0.0010824,7.0,0.0228014,15.66,7.76,22.18,1126.0,294.0,30.83,0.2,0.15,0.1888,0.1416,5,0.0
-102.0,0.000997,7.0,0.0236860999999999,16.63,13.28,21.53,84732.0,8281.0,429.03,13.14,1.29,12.396300000000002,1.217,4,0.0
-102.0,0.0009,7.0,0.0284076,17.64,11.35,21.77,122494.0,3130.0,160.24,19.28,0.94,18.1889,0.887,0,32.0
-102.0,0.00085,7.0,0.03159,18.0,5.0,20.92,177.0,92.0,17.52,0.0,0.0,0.0,0.0,0,4.0
-101.08,0.00085,7.0,0.0546724,18.0,5.0,19.36,0.0,209.0,14.0,0.0,0.0,0.0,0.0,0,87.0
-101.0,0.0007852,7.0,0.0532819999999999,17.12,5.0,19.42,177.0,209.0,14.0,0.05,0.05,0.0472,0.0472,1,85.0
-101.0,0.00077,7.0,0.0479074999999999,16.11,5.0,19.925,0.0,209.0,2.1,0.0,0.0,0.0,0.0,10,1.0
-101.0,0.00077,7.0,0.0430166,15.09,5.0,20.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,23,0.0
-101.0,0.00077,7.0,0.0386708,14.08,5.0,21.32,0.0,209.0,0.0,0.0,0.0,0.0,0.0,10,0.0
-101.0,0.00077,7.0,0.0347297999999999,13.06,5.0,21.5,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0007275999999999,7.0,0.0312225,12.05,6.35,20.11,124932.0,788.0,39.48,20.93,0.47,19.7453,0.4433999999999999,18,0.0
-101.0,0.0021237,7.0,0.0281979999999999,12.92,16.46,19.745,72863.0,16242.0,818.51,10.47,3.28,9.8775,3.0946,2,0.0
-101.0,0.0029742999999999,7.0,0.025178,13.99,13.87,19.395,1319.0,18839.0,996.83,0.31,3.85,0.2925999999999999,3.6323,0,0.0
-100.53,0.0026615999999999,7.0,0.0227200999999999,14.97,21.72,19.695,184657.0,7122.0,365.76,31.64,1.75,29.8491,1.6510999999999998,0,100.0
-100.0,0.0031129999999999,7.0,0.0205387999999999,16.04,9.49,20.135,256862.0,5031.0,257.5,42.64,1.04,40.2264,0.9812,0,66.0
-100.0,0.0033848,7.0,0.0253759999999999,17.05,21.88,19.77,104153.0,31804.0,1831.01,17.64,6.2,16.6417,5.8488,0,3.0
-100.32,0.0030956,7.0,0.04031,18.0,5.35,20.11,1484.0,682.0,45.57,0.29,0.25,0.2737,0.236,0,146.0
-101.0,0.0027679,7.0,0.0752009,18.0,18.3,19.74,76573.0,12751.0,1012.69,12.98,1.51,12.2455,1.4247999999999998,0,209.0
-101.0,0.0024848,7.0,0.1116776,18.0,17.6,21.33,152005.0,31772.0,2158.06,24.23,7.64,22.8587,7.208099999999999,0,94.0
-101.0,0.0022448,7.0,0.13645,18.0,9.63,19.65,51094.0,1961.0,102.35,8.0,0.43,7.5473,0.4058,0,12.0
-101.0,0.00212,7.0,0.1406268,18.0,6.98,19.295,49216.0,736.0,56.16,7.29,0.19,6.8774,0.1793,0,66.0
-101.0,0.0019435999999999,7.0,0.1637819999999999,17.12,6.3,19.35,68617.0,761.0,45.47,12.52,0.0,11.8115,0.0,1,125.0
-101.0,0.0019099999999999,7.0,0.1610484999999999,16.65,5.0,19.5,0.0,209.0,9.66,0.0,0.0,0.0,0.0,27,14.0
