RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets
-105.21,0.0204664,7.0,0.0210091999999999,9.06,6.85,20.505,177.0,689.0,21.94,0.0,0.47,0.0,0.4433999999999999,0,0.0
-106.0,0.0183634999999999,7.0,0.0188635999999999,9.96,11.54,21.925,9241.0,8121.0,394.3,1.23,1.43,1.1604,1.3492,0,2.0
-105.37,0.01668,7.0,0.0169375999999999,10.98,15.26,21.16,7344.0,6281.0,291.23,0.8,2.42,0.7548,2.2831,0,1.0
-105.0,0.0155109999999999,7.0,0.0155648999999999,11.79,18.32,22.18,3867.0,27108.0,1451.39,0.54,9.61,0.5095999999999999,9.066,0,0.0
-105.0,0.0142149999999999,7.0,0.0151947999999999,12.01,5.0,23.02,177.0,57.0,0.44,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.0131319999999999,7.0,0.01369,13.0,5.0,22.885,177.0,507.0,4.3,0.05,0.05,0.0472,0.0472,0,0.0
-104.31,0.0121599999999999,7.0,0.0124159,13.93,5.0,22.645,354.0,92.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-104.0,0.0121599999999999,7.0,0.0115328,13.36,5.0,22.4,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.0109644,7.0,0.0105239,13.51,5.2,21.89,1985.0,721.0,11.91,0.2,0.31,0.1886999999999999,0.2925999999999999,0,0.0
-104.0,0.01094,7.0,0.0112336,14.08,5.0,21.47,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-103.26530612244898,0.01094,7.0,0.0254187,14.91,5.0,20.525,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.0,0.01094,7.0,0.0228499999999999,13.9,5.0,21.09,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.0,0.01094,7.0,0.0205303999999999,12.88,5.0,22.29,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.42,0.01094,7.0,0.0184381999999999,11.86,5.0,19.32,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0102096999999999,7.0,0.016578,10.85,5.0,17.445,177.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00985,7.0,0.0149068,9.84,5.0,16.94,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0093748,7.0,0.01363,9.0,5.0,16.74,177.0,46.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00886,7.0,0.0128412,9.0,5.0,16.46,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00886,7.0,0.0115319999999999,9.0,5.0,16.825,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00886,7.0,0.010369,9.0,5.0,17.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00886,7.0,0.0093099999999999,9.0,5.0,16.91,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00886,7.0,0.0083704,9.0,5.0,15.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.03,0.00886,7.0,0.0075153999999999,9.0,5.0,16.135,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.06451612903226,0.00886,7.0,0.0067575999999999,9.0,5.0,21.91,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.46,0.0081472,7.0,0.006078,9.0,5.0,25.78,177.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.00798,7.0,0.0054569999999999,9.0,5.0,25.51,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.0,0.007676,7.0,0.0049036999999999,9.0,5.0,27.01,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-104.61,0.00718,7.0,0.0045479,9.0,5.0,20.785,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.0,0.00718,7.0,0.0040908,9.0,5.0,16.7,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.00718,7.0,0.0036706,9.0,5.0,27.09,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.0,0.00718,7.0,0.0033002,9.0,5.0,25.21,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.0,0.00718,7.0,0.0029711999999999,9.0,5.0,18.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.00718,7.0,0.0026727999999999,9.0,5.0,16.625,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.00718,7.0,0.0023974,9.0,5.0,22.58,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.28,0.0065032,7.0,0.0021555999999999,9.0,5.0,19.58,177.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.0064599999999999,7.0,0.0019387,9.0,5.0,15.295,0.0,193.0,0.0,0.0,0.0,0.0,0.0,7,0.0
-107.25806451612904,0.0062909999999999,7.0,0.001741,9.0,5.0,18.74,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,3,0.0
-108.0,0.0058099999999999,7.0,0.0015970999999999,9.0,10.04,24.42,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,8,0.0
-108.0,0.0058099999999999,7.0,0.0394329999999999,9.0,16.88,20.4,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,2,0.0
-108.0,0.0058099999999999,7.0,0.0973893,9.0,5.0,16.975,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-108.0,0.0058099999999999,7.0,0.087562,9.0,5.0,29.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-108.0,0.0058099999999999,7.0,0.0786417999999999,9.0,5.0,27.15,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,21,0.0
-108.0,0.0058099999999999,7.0,0.0707022999999999,9.0,5.0,18.54,0.0,193.0,0.0,0.0,0.0,0.0,0.0,62,0.0
-108.0,0.0057635999999999,7.0,0.0634975,9.0,5.0,15.4,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,89,0.0
-108.0,0.0052299999999999,7.0,0.0570892,9.0,5.0,23.29,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,96,0.0
-108.0,0.0052299999999999,7.0,0.0513267,9.0,5.0,22.785,0.0,209.0,0.0,0.0,0.0,0.0,0.0,133,0.0
-107.56,0.0051519999999999,7.0,0.0461419999999999,9.0,5.0,19.745,177.0,239.0,0.0,0.05,0.0,0.0472,0.0,118,0.0
-107.0,0.0047099999999999,7.0,0.0427479999999999,9.0,5.0,22.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,107,0.0
-106.91397849462363,0.0047099999999999,7.0,0.0383976,9.0,5.0,22.33,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,105,0.0
-106.0,0.0047099999999999,7.0,0.0345258,9.0,5.0,21.595,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,162,0.0
-105.5,0.0047099999999999,7.0,0.0310367999999999,9.0,5.0,22.3,0.0,209.0,0.0,0.0,0.0,0.0,0.0,85,1.0
-105.0,0.0047099999999999,7.0,0.027905,9.0,5.0,24.025,0.0,209.0,0.0,0.0,0.0,0.0,0.0,106,0.0
-105.0,0.0047099999999999,7.0,0.0250634,9.0,5.0,25.67,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,87,0.0
-105.0,0.0046113,7.0,0.0225332,9.0,5.0,23.9,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,92,0.0
-104.45,0.00424,7.0,0.0202638999999999,9.0,5.0,21.375,0.0,209.0,0.0,0.0,0.0,0.0,0.0,95,0.0
-104.0,0.00424,7.0,0.0181971999999999,9.0,5.0,19.5,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,98,6.0
-104.0,0.0041055999999999,7.0,0.0163591999999999,9.0,5.0,18.96,354.0,301.0,0.0,0.05,0.1,0.0472,0.0944,96,1.0
-103.61,0.0038199999999999,7.0,0.0149971999999999,9.0,5.0,20.545,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,94,12.0
-103.0,0.0038199999999999,7.0,0.0134845,9.0,5.0,21.055,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,88,2.0
-103.0,0.0038199999999999,7.0,0.0121232,9.0,5.0,21.44,0.0,209.0,0.0,0.0,0.0,0.0,0.0,93,0.0
-102.77,0.0038199999999999,7.0,0.0109013,9.0,5.0,21.065,0.0,209.0,0.0,0.0,0.0,0.0,0.0,95,18.0
-101.0537634408602,0.0034533999999999,7.0,0.00989,9.09,10.76,21.285,2311.0,4131.0,185.14,0.25,0.36,0.236,0.3397,77,36.0
-100.0,0.0033041999999999,7.0,0.00889,10.1,9.1,21.595,531.0,3148.0,143.85,0.05,0.98,0.0472,0.9245,95,74.0
-100.0,0.0029567,7.0,0.007984,11.12,11.67,20.95,7677.0,1790.0,75.9,0.78,1.62,0.7359,1.5285,92,169.0
-100.0,0.002724,7.0,0.0071851,12.13,7.08,21.465,708.0,2258.0,91.59,0.1,0.2,0.0944,0.1888,91,295.0
-100.0,0.0024999999999999,7.0,0.0065235999999999,12.96,5.0,20.94,0.0,46.0,0.0,0.0,0.0,0.0,0.0,87,582.0
-100.0,0.0024674999999999,7.0,0.0058545999999999,11.94,5.0,20.0,25897.0,418.0,2.64,4.24,0.05,4.0,0.0472,86,349.0
-100.0,0.0022082,7.0,0.0052629,11.07,15.2,20.115,54340.0,2485.0,117.14,9.54,0.44,9.0001,0.4151999999999999,80,329.0
-100.0,0.0019985,7.0,0.0047277,12.09,20.1,19.04,107671.0,15544.0,784.97,16.33,3.39,15.4057,3.1983,88,295.0
-100.0,0.0017804,7.0,0.0042569999999999,13.1,26.86,19.825,228317.0,10193.0,510.91,35.45,3.33,33.443400000000004,3.1416000000000004,86,261.0
-100.0,0.0016015999999999,7.0,0.0038270999999999,14.11,22.68,19.8,384299.0,6348.0,303.6,55.71,1.95,52.5566,1.8397,104,347.0
-100.0,0.0014425,7.0,0.0041183,15.13,23.97,19.1,430598.0,7114.0,350.79,65.2,2.88,61.5094,2.7171,64,261.0
-100.0,0.0012962,7.0,0.0090102,16.14,25.24,18.705,440168.0,6752.0,399.21,63.35,2.73,59.7641,2.5756,94,335.0
-100.0,0.0011663999999999,7.0,0.0142432,17.06,25.22,18.715,440168.0,6404.0,386.03,65.2,1.39,61.5094,1.3115,89,328.0
-100.0,0.001047,7.0,0.0378303,18.0,36.52,20.33,434167.0,9479.0,653.53,65.2,1.76,61.5094,1.6603,91,276.0
-100.0,0.0009389999999999,7.0,0.0825043999999999,17.96,49.52,19.085,440168.0,9249.0,857.04,65.2,5.78,61.5094,5.452999999999999,83,321.0
-100.0,0.0008436,7.0,0.154184,16.9,22.31,20.245,436519.0,5591.0,328.64,63.62,2.34,60.0188,2.2077,89,315.0
-100.0,0.0007628,7.0,0.1599655999999999,15.88,26.09,22.215,432870.0,6715.0,387.23,64.14,4.13,60.5094,3.8964,99,269.0
-100.0,0.0006855,7.0,0.1493144,15.0,23.47,24.54,437816.0,6448.0,300.16,65.47,1.7,61.7641,1.6038,98,339.0
-100.0,0.0006141,7.0,0.1349896,15.0,17.48,21.905,440168.0,5060.0,227.03,63.35,0.86,59.7641,0.8114,87,299.0
-100.0,0.000551,7.0,0.1265984,15.0,19.31,19.94,436519.0,6134.0,300.46,64.14,2.41,60.5094,2.2738,99,298.0
-100.0,0.0004966,7.0,0.1203699,15.0,16.18,19.645,429221.0,5447.0,274.45,62.29,1.88,58.7641,1.7736,82,320.0
-100.93,0.0004435999999999,7.0,0.1184648,15.0,18.89,19.43,438744.0,5458.0,242.15,66.26,1.42,62.5094,1.3398,92,292.0
-101.0,0.0004032,7.0,0.106506,15.0,20.15,18.06,440168.0,7597.0,368.45,65.2,2.33,61.5094,2.1982,89,292.0
-101.0,0.0003624,7.0,0.0968816,15.0,14.42,20.565,432870.0,5427.0,256.37,62.02,1.44,58.5094,1.3587,72,316.0
-101.0,0.000322,7.0,0.0914372,15.0,19.29,19.365,437816.0,5724.0,283.85,66.53,0.83,62.7641,0.7831,81,310.0
-101.21505376344086,0.0002858999999999,7.0,0.0848755999999999,15.0,21.74,18.295,440168.0,6357.0,287.38,65.2,2.44,61.5094,2.3019,63,295.0
-102.0,0.0002604,7.0,0.0861894,15.0,19.98,21.05,436519.0,5447.0,262.92,62.29,0.92,58.7641,0.8681,71,314.0
-102.0,0.000235,7.0,0.0825961999999999,15.0,23.36,22.485,429221.0,6954.0,321.94,63.08,3.17,59.5094,2.9905,82,302.0
-102.0,0.0002097999999999,7.0,0.0742617,15.0,18.75,21.155,445114.0,5534.0,248.87,66.53,1.27,62.7641,1.1980000000000002,101,288.0
-102.0,0.0001896,7.0,0.06782,15.0,15.21,21.985,440168.0,4548.0,209.89,64.41,1.46,60.7641,1.3776,64,319.0
-102.0,0.0001692,7.0,0.0651147999999999,15.0,18.72,19.51,429221.0,5607.0,261.24,63.87,2.0,60.2547,1.8869,72,308.0
-102.0,0.0001545,7.0,0.0598187999999999,15.0,16.33,19.875,436519.0,6339.0,285.97,62.56,1.25,59.0188,1.1794,85,310.0
-102.0,0.0001385999999999,7.0,0.0579949999999999,15.0,13.05,20.745,445114.0,3954.0,169.34,67.32,1.31,63.5094,1.236,74,270.0
-102.0,0.0001242,7.0,0.0546256999999999,15.0,20.29,18.77,432870.0,5631.0,285.18,63.35,0.82,59.7641,0.7737,68,331.0
-102.0,0.000114,7.0,0.0570663999999999,15.0,17.79,18.13,430149.0,5350.0,249.26,64.14,1.76,60.5094,1.6606999999999998,69,315.0
-102.0,0.0001039,7.0,0.0513058999999999,15.29,18.08,18.855,436439.0,6240.0,297.9,63.35,1.45,59.7641,1.3679,81,290.0
-102.0,9.37e-05,7.0,0.0479229,16.33,22.02,19.77,448843.0,6819.0,319.3,63.35,1.9,59.7641,1.7926,84,293.0
-102.0,8.340000000000001e-05,7.0,0.0533992,17.0,12.56,19.87,440168.0,6128.0,283.68,63.35,1.29,59.7641,1.2170999999999998,87,292.0
-102.65591397849462,7.319999999999998e-05,7.0,0.0675106999999999,17.0,17.56,20.485,436519.0,4881.0,261.32,63.35,1.44,59.7641,1.3585,75,346.0
-103.0,6.310000000000002e-05,7.0,0.082563,17.0,12.35,20.06,434167.0,5571.0,302.76,65.2,1.96,61.5094,1.8492,49,305.0
-103.0,6.000000000000002e-05,7.0,0.090779,17.0,21.76,18.055,436519.0,6967.0,323.11,64.14,1.51,60.5094,1.4245,82,306.0
-103.0,5.28e-05,7.0,0.107225,17.0,27.32,18.565,440168.0,6333.0,411.87,63.62,1.62,60.0188,1.5283000000000002,93,281.0
-103.0,5e-05,7.0,0.138601,17.0,14.12,18.01,432870.0,5950.0,295.76,62.02,2.26,58.5094,2.1321,82,314.0
-103.0,4.25e-05,7.0,0.1463952,17.0,24.46,19.555,441465.0,5968.0,393.1,66.53,2.93,62.7641,2.7643,91,316.0
-103.0,4e-05,7.0,0.1540664999999999,16.55,18.08,18.455,440168.0,6235.0,310.6,66.26,1.3,62.5094,1.2264,60,303.0
-103.0,3.220000000000002e-05,7.0,0.1568276,16.0,21.9,19.005,432870.0,5904.0,289.99,62.29,2.4,58.7641,2.264,78,302.0
-103.0,3.000000000000001e-05,7.0,0.1528508,15.52,18.56,19.2,433718.0,4341.0,241.42,63.08,1.18,59.5094,1.1133000000000002,71,291.0
-103.0,3.000000000000001e-05,7.0,0.1532894,15.0,17.62,21.03,441545.0,6080.0,277.18,67.32,1.77,63.5094,1.6698000000000002,40,324.0
-103.0,2.170000000000001e-05,7.0,0.1406618,15.0,18.3,21.725,436519.0,4691.0,231.76,63.35,1.07,59.7641,1.0094,67,302.0
-103.0,2e-05,7.0,0.1356412,15.0,23.28,20.035,432870.0,6334.0,313.22,64.14,2.39,60.5094,2.2549,124,287.0
-103.0,2e-05,7.0,0.1331146,15.0,16.21,19.84,441465.0,4395.0,212.74,65.47,0.62,61.7641,0.585,87,323.0
-103.0,2e-05,7.0,0.1220939999999999,15.0,18.59,20.125,440168.0,4901.0,213.18,63.08,1.89,59.5094,1.7831,71,297.0
-103.0,2e-05,7.0,0.1096508999999999,15.0,17.82,19.405,432870.0,5309.0,246.84,64.14,1.86,60.5094,1.7549,96,299.0
-103.0,1.0900000000000002e-05,7.0,0.0984785999999999,15.0,17.16,19.92,440168.0,6558.0,340.89,64.41,3.07,60.7641,2.8962,104,307.0
-103.0,1e-05,7.0,0.094795,15.0,15.46,20.375,441465.0,4429.0,185.56,66.26,1.11,62.5094,1.0472,24,330.0
-103.0,1e-05,7.0,0.0928285999999999,15.0,14.43,18.85,429221.0,4304.0,207.72,62.29,1.12,58.7641,1.0566000000000002,9,287.0
-103.0,1e-05,7.0,0.0888819,15.0,19.93,18.565,436519.0,5880.0,286.84,64.14,2.04,60.5094,1.9247,34,311.0
-103.0,1e-05,7.0,0.0852228,15.0,19.46,21.635,440168.0,5623.0,264.43,65.2,1.51,61.5094,1.4245,64,317.0
-102.88,1e-05,7.0,0.0823068,15.0,23.41,21.905,437816.0,5324.0,309.18,65.2,1.68,61.5094,1.5849000000000002,81,309.0
-102.0,1e-05,7.0,0.0914597999999999,15.0,17.18,19.725,430149.0,4381.0,228.47,63.35,1.93,59.7641,1.8208,91,304.0
-102.0,1e-05,7.0,0.0974043,15.0,14.18,21.97,436519.0,5567.0,287.69,65.2,1.74,61.5094,1.6414,92,179.0
-102.0,1e-05,7.0,0.0948989999999999,15.0,20.18,23.075,443737.0,5717.0,243.49,65.47,2.97,61.7641,2.8021,80,355.0
-102.0,1.0000000000000004e-05,7.0,0.0868907999999999,15.0,20.57,19.17,430598.0,5880.0,290.36,64.41,1.54,60.7641,1.4527,102,308.0
-102.41935483870968,0.0,7.0,0.0862263999999999,15.0,15.4,21.57,440168.0,4626.0,215.2,64.41,1.56,60.7641,1.4717000000000002,44,314.0
-103.0,0.01573,7.0,0.0843775,15.0,16.71,17.955,325193.0,4265.0,219.32,49.82,1.07,47.0,1.0094,104,304.0
-103.02,0.0155729999999999,7.0,0.0923739999999999,15.0,22.36,21.42,434167.0,6377.0,294.55,64.14,1.38,60.5094,1.3021,85,311.0
-104.0,0.0140038,7.0,0.0918898,15.0,19.15,21.86,436519.0,5297.0,253.33,64.14,0.82,60.5094,0.7737,79,296.0
-104.0,0.0125876,7.0,0.0837289,15.0,20.02,22.065,440168.0,6081.0,279.49,65.2,2.37,61.5094,2.236,85,139.0
-104.0,0.011309,7.0,0.075276,15.0,22.3,21.77,432870.0,6137.0,289.67,62.29,0.53,58.7641,0.5,39,130.0
-104.08,0.0101655,7.0,0.0676047999999999,15.0,16.65,17.82,434167.0,4315.0,216.65,65.99,1.33,62.2547,1.2549,50,355.0
-105.0,0.0091319,7.0,0.0773771,15.0,18.36,22.12,440168.0,5180.0,244.5,64.41,1.23,60.7641,1.1605,76,308.0
-105.0,0.0101933,7.0,0.081698,15.0,22.28,17.49,218075.0,4789.0,303.47,31.8,2.23,30.0,2.104,84,278.0
-105.0,0.0372819999999999,7.0,0.0912658,15.0,10.78,23.09,240418.0,3308.0,127.54,35.25,0.49,33.2547,0.4624,80,303.0
-105.0,0.0621889999999999,7.0,0.0855016,15.0,19.59,18.655,390379.0,6190.0,329.48,59.11,2.21,55.7641,2.0849,95,311.0
-105.0,0.0639276,7.0,0.0851821999999999,15.0,22.45,21.385,440168.0,6342.0,309.72,63.35,1.84,59.7641,1.736,75,176.0
-105.56,0.0579702,7.0,0.0787919999999999,15.0,16.57,20.19,396380.0,4662.0,244.29,58.84,1.77,55.5094,1.6701,88,78.0
-108.48387096774194,0.05652,7.0,0.0852308,15.0,18.99,18.54,415074.0,5083.0,253.03,62.29,1.7,58.7641,1.6039,41,8.0
-109.0,0.0594031999999999,7.0,0.0841647999999999,15.0,22.67,22.575,440168.0,6554.0,339.78,64.41,1.54,60.7641,1.4529000000000003,45,107.0
-109.0,0.0557313,7.0,0.0809534999999999,15.0,25.12,15.94,249988.0,5765.0,339.55,35.25,2.49,33.2547,2.3492,90,269.0
-109.0,0.0807309,6.81,0.1022308,15.0,8.0,19.72,105853.0,2102.0,61.33,14.05,0.57,13.2547,0.5379,69,190.0
-109.0,0.1762019999999999,6.0,0.1062311,15.0,5.0,22.035,105633.0,304.0,4.88,18.02,0.05,17.0,0.0472,104,283.0
-109.0,0.2615603999999999,6.0,0.0968393,14.11,16.38,16.895,105633.0,4505.0,237.62,18.02,0.63,17.0,0.5945,88,245.0
-109.0,0.3230724,6.0,0.1025603999999999,14.0,16.65,20.81,301294.0,5957.0,294.32,49.3,1.18,46.5094,1.1133,72,261.0
-109.0,0.3094424999999999,6.0,0.0984707999999999,14.0,17.66,20.24,284136.0,4554.0,208.36,45.85,1.36,43.2547,1.2831,80,260.0
-109.89,0.2862392999999998,6.0,0.088433,14.0,21.72,19.415,393707.0,6558.0,302.53,68.38,2.63,64.5094,2.4814,82,215.0
-110.0,0.2570908,6.0,0.0795,14.0,20.41,20.01,337321.0,5693.0,302.17,54.87,1.26,51.7641,1.1887,90,292.0
-110.0,0.2336399999999999,6.0,0.0761105,14.0,13.43,21.325,376549.0,6374.0,293.68,63.08,1.91,59.5094,1.802,52,260.0
-110.74,0.2158832,6.0,0.0703659999999999,14.0,19.59,21.96,383703.0,5221.0,245.1,64.41,1.35,60.7641,1.2736,26,299.0
-111.34408602150538,0.2024669,6.0,0.067082,14.0,11.56,19.795,253279.0,6366.0,282.17,42.94,1.73,40.5094,1.6323,6,202.0
-113.0,0.199419,6.0,0.0659148,14.0,15.56,21.41,379750.0,6001.0,272.07,63.35,1.66,59.7641,1.5662,44,153.0
-113.0,0.1789154,6.0,0.0607356,14.0,18.09,20.52,386152.0,5307.0,257.99,64.14,2.18,60.5094,2.0567,2,304.0
-113.81,0.1608564,6.0,0.0624164999999999,14.0,16.94,21.465,387305.0,5725.0,259.68,64.41,2.66,60.7641,2.5096000000000003,40,285.0
-114.0,0.1489132,6.0,0.0599386,14.0,15.1,19.255,242523.0,4045.0,180.83,38.7,1.19,36.5094,1.1229,74,292.0
-114.0,0.1443008,6.0,0.0666396,14.0,11.73,22.39,324517.0,4183.0,171.34,54.6,0.88,51.5094,0.8303,73,254.0
-114.0,0.1405956,6.0,0.065834,14.0,16.31,21.085,386152.0,4249.0,208.9,65.2,1.98,61.5094,1.8683,62,294.0
-114.0,0.1268274999999999,6.0,0.0670754,14.0,23.68,20.345,380903.0,5676.0,316.02,64.41,1.67,60.7641,1.5756,23,277.0
-114.0,0.1140211999999999,6.0,0.0634495,14.0,18.96,18.765,382951.0,5131.0,238.64,64.14,1.95,60.5094,1.8398,11,291.0
-114.0,0.1027145999999999,6.0,0.0609414,14.0,16.15,19.705,386152.0,6082.0,292.43,64.41,1.67,60.7641,1.5756,20,46.0
-114.0,0.0928525999999999,6.0,0.0603148,14.0,18.27,19.645,376549.0,4815.0,239.54,63.87,2.24,60.2547,2.1134,25,234.0
-114.0,0.08348,6.0,0.0641092999999999,14.0,17.99,21.63,381719.0,5002.0,255.22,64.68,0.99,61.0188,0.9342,6,282.0
-114.0,0.0749756,6.0,0.0601212999999999,14.0,16.83,22.87,389353.0,5656.0,226.16,63.35,2.3,59.7641,2.17,15,296.0
-114.0,0.0788367,6.0,0.0590577999999999,14.0,17.65,14.79,96030.0,3477.0,570.01,15.9,3.32,15.0,3.1321,35,285.0
-115.0,0.1023062,6.0,0.0797638,14.0,10.16,27.635,321316.0,4292.0,197.87,52.75,1.07,49.7641,1.0097,25,295.0
-115.0,0.1089439999999999,6.0,0.076934,14.0,19.27,19.91,386152.0,5719.0,245.38,65.2,1.96,61.5094,1.8494,14,299.0
-115.0,0.0979429999999999,6.0,0.0736119999999999,14.0,14.33,18.995,376549.0,5190.0,226.56,62.02,1.08,58.5094,1.019,30,271.0
-114.37,0.088055,6.0,0.0669129,14.0,20.43,17.575,382951.0,5617.0,272.41,65.2,1.11,61.5094,1.0474,23,277.0
-114.0,0.0790832,6.0,0.0699827999999999,14.0,19.95,20.425,390506.0,5368.0,258.94,67.59,1.88,63.7641,1.7737,19,270.0
