RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets
-100.0,0.00718,7.0,0.0597027999999999,13.42,5.0,17.82,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,4,236.0
-100.0,0.00718,7.0,0.0536769999999999,12.41,5.0,22.05,0.0,209.0,0.0,0.0,0.0,0.0,0.0,4,266.0
-100.0,0.0065752,7.0,0.0482046,11.39,5.0,22.215,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,330.0
-100.0,0.0060765,7.0,0.0432893999999999,10.37,5.0,19.345,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,115.0
-100.0,0.0058099999999999,7.0,0.038924,9.36,5.0,20.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,67.0
-100.0,0.0058099999999999,7.0,0.0349924999999999,9.0,5.0,22.195,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,188.0
-100.0,0.0058099999999999,7.0,0.0314221,9.0,5.0,22.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,64.0
-100.0,0.0055547999999999,7.0,0.0282496,9.0,7.45,21.54,1107.0,941.0,28.1,0.27,0.67,0.2547999999999999,0.6321999999999999,0,0.0
-100.0,0.0050427999999999,7.0,0.025369,9.7,10.89,22.09,1013.0,2920.0,128.7,0.17,1.39,0.1604,1.3114,0,0.0
-100.0,0.0045267,7.0,0.0228105,10.71,15.43,20.855,2855.0,14261.0,781.18,0.1,8.05,0.0944,7.5944,0,0.0
-100.51612903225806,0.0040593999999999,7.0,0.0209287,11.53,7.1,22.05,1062.0,974.0,35.32,0.15,0.62,0.1416,0.585,0,0.0
-101.0,0.0038199999999999,7.0,0.0194124,12.24,5.0,22.4,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0034417,7.0,0.0174346,12.74,5.0,22.42,157.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0032497999999999,7.0,0.01611,12.0,5.0,23.47,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-101.0,0.0030899999999999,7.0,0.0151762,11.42,5.0,17.6,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0030899999999999,7.0,0.0136445,10.41,5.0,19.6,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0030899999999999,7.0,0.0122509,9.39,5.0,23.6,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0030899999999999,7.0,0.0110145999999999,9.0,5.0,23.08,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0030899999999999,7.0,0.0099022,9.0,5.0,16.715,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,4.0
-101.0,0.0030899999999999,7.0,0.0088925,9.0,5.0,19.32,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,4.0
-101.0,0.0030899999999999,7.0,0.007999,9.0,5.0,23.07,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,4.0
-101.0,0.0030527999999999,7.0,0.0071863999999999,9.0,5.0,22.5,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,4.0
-101.0,0.00278,7.0,0.00645,9.0,5.0,15.675,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0026623999999999,7.0,0.0057997999999999,9.0,5.0,19.37,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,0,0.0
-101.0,0.0024999999999999,7.0,0.0053231999999999,9.0,5.0,22.755,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0024999999999999,7.0,0.0047795,9.0,5.0,17.75,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0024999999999999,7.0,0.004298,9.0,5.0,18.46,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0024999999999999,7.0,0.0038622,9.0,5.0,22.705,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.65,0.0024999999999999,7.0,0.0034717,9.0,5.0,23.1,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.0024999999999999,7.0,0.0031187,9.0,5.0,17.56,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0024999999999999,7.0,0.002804,9.0,5.0,18.3,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0024324999999999,7.0,0.0025171999999999,9.0,5.0,22.205,157.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0022499999999999,7.0,0.002264,9.0,5.0,22.915,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0021774,7.0,0.0020347999999999,9.0,5.0,19.98,177.0,239.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-100.0,0.00203,7.0,0.001884,9.0,5.0,21.82,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.00203,7.0,0.0016937,9.0,5.0,20.85,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.00203,7.0,0.0015243999999999,9.0,5.0,21.32,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.00203,7.0,0.0013712,9.0,5.0,21.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.00203,7.0,0.0012340999999999,9.0,5.0,21.195,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.00203,7.0,0.0011059999999999,9.0,5.0,20.9,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.00203,7.0,0.0009939999999999,9.0,5.0,20.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0019438999999999,7.0,0.0008919999999999,9.0,5.0,20.43,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-100.0,0.0018199999999999,7.0,0.0008008,9.0,5.0,20.775,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0017804,7.0,0.00072,9.0,5.0,20.39,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-100.0,0.0016399999999999,7.0,0.0006576,9.0,5.0,20.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.0016399999999999,7.0,0.0005902,9.0,5.0,20.145,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.0016399999999999,7.0,0.0005325,9.0,5.0,20.2,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0016399999999999,7.0,0.0004819999999999,9.0,5.0,19.82,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.6774193548387,0.0016399999999999,7.0,0.0004314999999999,9.0,5.0,20.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0016399999999999,7.0,0.0003844,9.0,5.0,21.01,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0016399999999999,7.0,0.0003479999999999,9.0,5.0,21.46,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0015536,7.0,0.0003131999999999,9.0,5.0,20.5,157.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00148,7.0,0.0002770999999999,9.0,5.0,20.695,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0014635,7.0,0.000251,9.0,5.0,20.45,177.0,255.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0013299999999999,7.0,0.0002352,9.0,5.0,16.96,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0013299999999999,7.0,0.0002064,9.0,5.0,23.935,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0013299999999999,7.0,0.0001862,9.0,5.0,23.05,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0013299999999999,7.0,0.000168,9.0,5.0,19.14,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.63,0.0013299999999999,7.0,0.0001556,9.0,5.0,13.53,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.0013299999999999,7.0,0.0001376999999999,9.0,5.0,20.905,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.0,0.0013299999999999,7.0,0.000125,9.0,5.0,20.1,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.0010799999999999,7.0,0.0986686,9.0,5.0,20.85,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.0010799999999999,7.0,0.0887085,9.0,5.0,19.06,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.0010799999999999,7.0,0.0796729999999999,9.0,5.0,15.63,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.0010799999999999,7.0,0.0716359999999999,9.0,5.0,17.13,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.0010799999999999,7.0,0.064338,9.0,5.0,20.925,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.0009887,7.0,0.0578489,9.0,5.0,21.945,157.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.94,0.00097,7.0,0.0519563999999999,9.0,5.0,26.75,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-99.0,0.00097,7.0,0.0467127999999999,9.0,5.0,17.1,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-102.0,0.095875,7.0,0.0428214,9.0,5.0,20.08,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,0,0.0
-101.18,0.10087,7.0,0.0384983999999999,9.0,5.0,29.62,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.10087,7.0,0.0346108,9.0,5.0,11.92,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.55,0.10087,7.0,0.0310859999999999,9.0,5.0,33.45,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.10087,7.0,0.0279498,9.0,5.0,23.035,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.0,0.10087,7.0,0.0251084999999999,9.0,5.0,22.94,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-100.3,0.10087,7.0,0.0225693999999999,9.0,5.0,17.35,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.1880923999999999,6.03,0.020291,9.0,5.0,24.835,153.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.1907899999999999,6.0,0.0182255,9.0,5.0,23.305,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.1907899999999999,6.0,0.0163894,9.0,5.0,21.23,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.1877372,6.0,0.01472,9.0,5.0,16.98,153.0,209.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-101.0,0.17171,6.0,0.0132365,9.0,5.0,19.415,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.17171,6.0,0.0118894,9.0,5.0,18.64,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-102.0,0.5011188000000001,6.0,0.0014019999999999,9.0,5.0,21.44,153.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-102.0,0.5109000000000001,6.0,0.0012611,9.0,5.0,15.885,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.0,0.5333985999999998,6.0,0.0011339999999999,9.0,5.0,19.57,153.0,255.0,0.0,0.05,0.05,0.0472,0.0472,19,0.0
-102.0,0.5598099999999999,6.0,0.0010294,9.0,5.0,30.63,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,1,0.0
-102.0,0.537418,6.0,0.0009229999999999,9.0,5.0,31.93,294.0,209.0,0.0,0.05,0.0,0.0472,0.0,6,0.0
-102.58064516129032,0.5038299999999999,6.0,0.0008699999999999,9.0,5.0,30.15,0.0,46.0,0.0,0.0,0.0,0.0,0.0,23,0.0
-103.0,0.5038299999999999,6.0,0.00079,9.0,5.0,21.45,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,14,0.0
-103.0,0.5038299999999999,6.0,0.0007085999999999,9.0,5.0,17.16,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,19,0.0
-103.0,0.5038299999999999,6.0,0.0006379,9.0,5.0,13.57,0.0,209.0,0.0,0.0,0.0,0.0,0.0,17,0.0
-103.0,0.4566863,6.0,0.000568,9.0,5.0,17.955,459.0,209.0,0.0,0.1,0.0,0.0944,0.0,2,0.0
-103.0,0.5120352,6.0,0.0005158,9.07,25.56,18.825,7347.0,20358.0,1219.0,2.65,7.8,2.5001,7.3585,0,0.0
-103.0,0.5572900000000001,6.0,0.00046,10.0,5.15,25.635,153.0,318.0,5.63,0.0,0.13,0.0,0.1226999999999999,0,0.0
-102.56,0.5530498000000003,6.0,0.0004267999999999,10.83,10.23,22.425,202554.0,9081.0,429.6,34.46,1.73,32.5094,1.6322,0,0.0
-102.0,0.5063369999999999,6.0,0.000384,11.9,12.28,19.575,289676.0,2265.0,98.75,46.96,1.25,44.3019,1.1792,0,0.0
-102.08,0.457829,6.0,0.0003436,12.91,8.41,20.025,254087.0,11045.0,530.52,44.05,2.31,41.5567,2.1796,0,0.0
-103.0,0.4111694999999999,6.0,0.0003028,13.93,14.24,20.2,187402.0,12419.0,600.79,31.76,3.13,29.9623,2.9531,0,0.0
-103.0,0.3692384999999999,6.0,0.0107245999999999,14.94,6.5,20.37,281481.0,1663.0,41.95,47.52,0.41,44.830200000000005,0.3868999999999999,0,0.0
-103.0,0.3639799999999999,6.0,0.0112076,15.16,5.0,22.3,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.86021505376344,0.3465128,6.0,0.01025,16.0,5.0,24.98,153.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-102.0,0.3275899999999999,6.0,0.0096526,15.42,5.0,25.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-102.0,0.3275899999999999,6.0,0.008668,14.4,5.0,14.3,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-102.0,0.3275899999999999,6.0,0.0077937,13.39,5.0,20.32,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,1.0
-102.0,0.3275899999999999,6.0,0.0069975,12.37,5.0,31.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,13.0
-102.0,0.3275899999999999,6.0,0.0062844999999999,11.35,5.0,29.06,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,1.0
-102.0,0.3046580000000001,6.0,0.0056479999999999,10.33,5.0,13.86,141.0,193.0,0.0,0.05,0.05,0.0472,0.0472,18,197.0
-102.0,0.2948300000000001,6.0,0.005076,9.32,5.0,24.7,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,187.0
-102.0,0.2948300000000001,6.0,0.0045619,9.0,5.0,20.55,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,238.0
-102.0,0.2948300000000001,6.0,0.0040976,9.0,5.0,11.16,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,107.0
-102.0,0.2892268999999999,6.0,0.0036819999999999,9.0,5.0,15.09,153.0,239.0,0.0,0.05,0.0,0.0472,0.0,0,220.0
-102.89,0.26534,6.0,0.003486,9.0,5.0,28.8,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.03225806451611,0.26534,6.0,0.0031342,9.0,5.0,25.34,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-106.0,0.2555239000000001,6.0,0.0028087999999999,9.28,16.08,23.185,2323.0,17044.0,1026.07,0.53,10.12,0.5001,9.5472,0,0.0
-106.0,0.23881,6.0,0.0025999999999999,10.0,7.25,19.495,459.0,811.0,22.5,0.1,0.66,0.0944,0.6228,0,0.0
-106.0,0.23881,6.0,0.002444,10.6,5.0,18.06,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.62,0.2187507999999999,6.0,0.0021997,10.39,5.0,19.355,153.0,209.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-105.0,0.2149299999999999,6.0,0.0019777,9.37,5.0,15.28,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.2149299999999999,6.0,0.0017764999999999,9.0,5.0,16.88,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.2149299999999999,6.0,0.0015961,9.0,5.0,14.42,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.0,0.2106319999999999,6.0,0.0014311999999999,9.0,5.0,13.64,153.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-105.0,0.1934399999999999,6.0,0.0013409999999999,9.0,5.0,16.37,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.1934399999999999,6.0,0.0012083999999999,9.0,5.0,18.565,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.0,0.1934399999999999,6.0,0.0010836999999999,9.0,5.0,20.28,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.5,0.1934399999999999,6.0,0.0009759999999999,9.0,5.0,14.25,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-106.0,0.1934399999999999,6.0,0.0008776,9.0,5.0,29.225,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.87,0.2732835,6.0,0.0007904,9.0,5.0,27.665,141.0,209.0,0.0,0.0,0.0,0.0,0.0,0,15.0
-105.0,0.2740900000000001,6.0,0.0007087999999999,9.0,5.0,21.2,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.0,0.2740900000000001,6.0,0.000636,9.0,5.0,14.84,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.23,0.2740900000000001,6.0,0.0005747999999999,9.0,5.0,25.705,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,18,0.0
-104.0,0.2688821,6.0,0.0005142,9.0,5.0,22.89,153.0,255.0,0.0,0.0,0.05,0.0,0.0472,24,0.0
-104.0,0.24668,6.0,0.0004675,9.0,5.0,20.235,0.0,209.0,0.0,0.0,0.0,0.0,0.0,10,0.0
-104.0,0.24668,6.0,0.0004187999999999,9.0,5.0,22.655,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,2,0.0
-104.0,0.24668,6.0,0.0003784,9.0,5.0,20.375,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.24668,6.0,0.000341,9.0,5.0,14.27,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-104.0,0.2429795,6.0,0.0003071999999999,9.0,5.0,13.655,153.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-104.0,0.2184579999999999,6.0,0.0002731999999999,9.0,23.97,29.31,12609.0,28110.0,2583.3,2.58,14.46,2.434,13.6416,0,0.0
-104.0,0.2183376,6.0,0.0002555,9.15,60.38,15.92,9269.0,13572.0,1149.73,1.45,6.36,1.3679,6.0,0,0.0
-105.0,0.4422899999999999,6.0,0.0001656,10.78,5.0,20.695,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,9,0.0
-105.0,0.4422899999999999,6.0,0.0001476999999999,9.77,5.0,10.04,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,41,0.0
-105.0,0.4422899999999999,6.0,0.0001352,9.0,5.0,23.6,0.0,209.0,0.0,0.0,0.0,0.0,0.0,1,0.0
-105.0,0.4422899999999999,6.0,0.0001174,9.0,5.0,24.95,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,5,0.0
-105.0,0.429021,6.0,0.0001073,9.0,5.0,17.32,141.0,193.0,0.0,0.05,0.05,0.0472,0.0472,2,0.0
-105.0,0.39806,6.0,9.720000000000002e-05,9.0,5.0,8.96,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.39806,6.0,8.700000000000003e-05,9.0,5.0,21.24,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.86,0.4113017999999999,6.0,7.689999999999999e-05,9.0,10.57,23.54,62974.0,5122.0,355.64,13.19,3.19,12.4434,3.0095,0,0.0
-106.0,0.4486277999999999,6.0,6.999999999999997e-05,9.33,22.13,20.73,164537.0,8277.0,386.61,28.74,1.42,27.1133,1.3397,0,0.0
-106.0,0.4123059999999999,6.0,6.859999999999999e-05,10.14,10.25,11.925,1371.0,2834.0,271.55,0.15,2.12,0.1416,2.0,0,0.0
-110.0,0.41119,6.0,6.000000000000002e-05,11.0,6.85,16.635,3237.0,4509.0,120.01,0.0,1.34,0.0,1.2641,0,0.0
-110.0,0.4559387999999998,6.0,0.0027648,11.46,6.52,17.97,1772.0,315.0,4.08,0.53,0.09,0.5001,0.0849,0,30.0
-110.0,0.5061032000000001,6.0,0.0059399999999999,12.0,7.04,24.655,153.0,46.0,0.0,0.0,0.0,0.0,0.0,0,14.0
-110.0,0.5230600000000001,6.0,0.005586,11.41,5.0,20.975,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,9.0
-110.0,0.5435667,6.0,0.005022,10.4,5.0,22.96,153.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-110.0,0.57075,6.0,0.0045124,9.38,5.0,24.3,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-110.0,0.57075,6.0,0.0040528,9.0,5.0,21.77,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-110.0,0.57075,6.0,0.0036404,9.0,5.0,15.8,0.0,193.0,0.0,0.0,0.0,0.0,0.0,5,0.0
-110.0,0.57075,6.0,0.0032689999999999,9.0,5.0,21.37,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,16,0.0
-110.0,0.57075,6.0,0.0029423,9.0,5.0,25.48,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,6,0.0
-110.0,0.5171042,6.0,0.0028399999999999,9.0,5.0,24.0,153.0,46.0,0.0,0.05,0.0,0.0472,0.0,21,82.0
-110.65,0.51368,6.0,0.0025529,9.0,5.0,24.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,18,107.0
-113.80434782608695,0.51368,6.0,0.0022953999999999,9.0,5.0,23.04,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,24,2.0
-114.0,0.51368,6.0,0.0020636999999999,9.0,5.0,26.88,0.0,209.0,0.0,0.0,0.0,0.0,0.0,38,5.0
-114.0,0.4843991000000002,6.0,0.0018509999999999,9.05,18.39,24.62,1215.0,14984.0,1389.19,0.1,6.78,0.0944,6.3962,18,1.0
-114.0,0.4858339000000001,6.0,0.0016698,10.06,14.19,17.775,63944.0,10397.0,559.19,13.54,3.52,12.773599999999998,3.3207,0,0.0
-114.0,0.5323711999999999,6.0,0.001498,11.08,6.74,24.475,131131.0,1186.0,31.31,23.69,0.84,22.3491,0.7925999999999999,0,0.0
-113.66,0.5261787000000001,6.0,0.0013474,12.09,16.02,25.015,369331.0,21466.0,1380.34,62.02,6.99,58.5094,6.5947000000000005,0,0.0
-113.0,0.4964349999999999,6.0,0.00122,13.0,9.96,18.145,90444.0,1820.0,39.42,16.17,0.25,15.2547,0.236,12,0.0
-113.0,0.5076307999999998,6.0,0.0090229,13.71,15.38,19.92,235290.0,23898.0,1506.02,39.49,6.76,37.2547,6.3777,16,0.0
-113.0,0.5017249999999999,6.0,0.0113804,14.68,19.58,19.485,130755.0,10166.0,863.58,21.97,2.69,20.7266,2.5378,24,0.0
-113.0,0.4584215,6.0,0.023237,15.74,14.51,20.615,8333.0,11062.0,514.83,1.87,2.48,1.7642000000000002,2.3397,34,0.0
-113.0,0.4347,6.0,0.0273743999999999,16.06,5.0,18.455,0.0,255.0,0.0,0.0,0.1,0.0,0.0944,22,0.0
-113.0,0.4347,6.0,0.0246071,16.93,5.0,17.85,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-112.2258064516129,0.4038363000000001,6.0,0.0221093,15.91,5.0,13.26,39301.0,209.0,0.0,7.47,0.05,7.0472,0.0472,0,0.0
-110.0,0.3630636000000001,6.0,0.02099,15.1,14.97,17.305,149841.0,12429.0,640.48,24.91,1.78,23.5,1.6794,0,0.0
-110.0,0.3273939999999999,6.0,0.0288296,16.12,14.62,21.95,372835.0,15403.0,731.95,60.96,2.21,57.5094,2.085,0,0.0
-110.0,0.2954224999999998,6.0,0.0283628,17.14,11.58,20.185,387305.0,3462.0,165.24,66.53,0.79,62.7641,0.7454999999999999,0,0.0
