RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets
-102.0,0.0123358,7.0,0.0225819999999999,14.16,32.78,18.46,177.0,56360.0,2609.58,0.0,10.62,0.0,10.0184,0,83.0
-102.0,0.0110639999999999,7.0,0.0202998,15.17,10.69,20.545,300963.0,13219.0,651.59,44.93,1.85,42.3868,1.7455,0,372.0
-102.0,0.0099479,7.0,0.0239395999999999,16.18,18.53,20.4,262668.0,22146.0,1556.8,38.49,6.93,36.3113,6.5379,0,102.0
-102.0,0.0089383999999999,7.0,0.05424,17.0,22.28,18.435,445114.0,41375.0,2806.0,66.53,9.62,62.7641,9.0757,0,54.0
-102.0,0.0080332,7.0,0.0827064,17.0,25.21,19.575,231551.0,31614.0,1966.09,32.96,8.64,31.0945,8.151299999999999,0,15.0
-102.0,0.0072175999999999,7.0,0.1116885999999999,17.0,7.47,20.33,432870.0,2098.0,78.82,63.35,0.41,59.7641,0.3868999999999999,0,0.0
-102.0,0.0064891,7.0,0.1463827,16.81,15.46,19.335,196459.0,11571.0,732.98,28.74,1.53,27.1133,1.4435,0,0.0
-102.0,0.0058319999999999,7.0,0.1823328,15.74,7.35,21.975,377962.0,1834.0,68.66,55.45,0.62,52.3113,0.5851,0,0.0
-101.67,0.005292,7.0,0.1827700999999999,14.73,10.56,19.27,134119.0,11610.0,545.06,23.3,2.42,21.9811,2.2832,0,0.0
-101.0,0.00486,7.0,0.1773899999999999,14.0,5.8,16.465,37949.0,722.0,19.69,5.35,0.1,5.0472,0.0944,0,0.0
-101.0,0.0044630999999999,7.0,0.171335,13.3,5.05,17.75,19606.0,311.0,5.35,2.68,0.0,2.5283,0.0,0,0.0
-101.0,0.0043699999999999,7.0,0.1601362999999999,12.49,5.0,19.265,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0043699999999999,7.0,0.1438192999999999,11.47,5.0,18.76,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.0040389,7.0,0.1292982,10.46,5.0,18.25,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-101.0,0.003872,7.0,0.1162449999999999,9.45,5.0,17.66,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-101.0,0.00354,7.0,0.1077211,9.0,5.0,15.735,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00354,7.0,0.0968511999999999,9.0,5.0,11.98,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00354,7.0,0.0869889999999999,9.0,5.0,13.75,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00354,7.0,0.0782083,9.0,5.0,15.31,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-96.0,0.00354,7.0,0.0509926999999999,9.0,5.0,20.08,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-96.0,0.003225,7.0,0.0458473999999999,9.0,5.0,21.1,177.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-96.0,0.00319,7.0,0.0412168999999999,9.0,5.0,14.5,0.0,0.0,0.0,0.0,0.69,0.0,0.6509999999999999,0,0.0
-96.0,0.0030747999999999,7.0,0.0575173999999999,9.0,5.0,18.54,177.0,92.0,0.7,0.0,0.1,0.0,0.0944,0,0.0
-96.18,0.0028699999999999,7.0,0.0811826,9.0,5.0,24.555,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.0028699999999999,7.0,0.0729891,9.0,5.0,20.82,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.0,0.0028699999999999,7.0,0.0656215999999999,9.0,5.0,18.3,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-97.0,0.0028699999999999,7.0,0.0589372,9.0,5.0,24.03,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-97.5,0.0026728,7.0,0.0556,9.0,5.0,22.34,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-99.0,0.00258,7.0,0.0512631999999999,9.0,5.0,23.24,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-99.0,0.0025695999999999,7.0,0.0460399999999999,9.0,5.0,23.125,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-98.13,0.0023199999999999,7.0,0.0413869,9.0,5.0,24.54,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,0.0023199999999999,7.0,0.037209,9.0,5.0,23.05,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.0021038,7.0,0.0362975,9.0,5.0,20.0,177.0,92.0,0.7,0.0,0.1,0.0,0.0944,0,0.0
-98.0,0.00209,7.0,0.0326332,9.0,5.0,16.12,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,0.00209,7.0,0.0293428,9.0,5.0,22.045,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-98.0,0.00209,7.0,0.0263506,9.0,5.0,23.4,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.0,0.0020459,7.0,0.02393,9.0,5.0,21.395,177.0,46.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-98.77,0.0018799999999999,7.0,0.0231890999999999,9.0,5.0,21.27,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-99.0,0.0018799999999999,7.0,0.0208305,9.0,5.0,22.56,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-99.0,0.0018476999999999,7.0,0.0187303999999999,9.0,5.0,24.15,177.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-100.96774193548389,0.00169,7.0,0.0168375,9.0,5.0,22.33,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.97,0.00169,7.0,0.0151190999999999,9.0,5.0,17.02,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,46,0.0
-101.0,0.0015492,7.0,0.01413,9.0,5.0,18.225,177.0,46.0,0.0,0.0,0.05,0.0,0.0472,12,0.0
-101.0,0.00153,7.0,0.0127482,9.0,5.0,18.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00153,7.0,0.0114384999999999,9.0,5.0,17.54,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00153,7.0,0.0102691,9.0,5.0,14.105,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00153,7.0,0.0092331999999999,9.0,5.0,11.55,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00153,7.0,0.0082995999999999,9.0,5.0,15.055,0.0,418.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00153,7.0,0.0074575,9.0,5.0,20.515,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0014804,7.0,0.0066988,9.0,5.0,20.96,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-101.0,0.00137,7.0,0.00602,9.0,5.0,19.85,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.00137,7.0,0.0054194999999999,9.0,5.0,17.465,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-101.0,0.0203452999999999,7.0,0.00493,9.0,5.0,17.19,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-105.0,0.10124,7.0,0.003882,9.0,5.0,24.31,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.10124,7.0,0.0034891999999999,9.0,5.0,20.08,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-105.0,0.10124,7.0,0.0031308,9.0,5.0,12.245,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-105.48,0.10124,7.0,0.0028172,9.0,5.0,11.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-106.0,0.0965802,7.0,0.0025342,9.0,5.0,23.335,177.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-106.0,0.09111,7.0,0.002276,9.0,5.0,30.26,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-106.32,0.09111,7.0,0.0020443999999999,9.0,5.0,21.1,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-107.0,0.0844597,7.0,0.0019099999999999,9.0,5.0,25.02,177.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-107.0,0.082,7.0,0.0017617999999999,9.0,5.0,14.11,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-107.0,0.082,7.0,0.0015839999999999,9.0,5.0,24.34,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-108.2258064516129,0.082,7.0,0.0014204,9.0,5.0,27.575,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-110.0,0.082,7.0,0.0012737999999999,9.0,5.0,30.12,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,329.0
-110.0,0.082,7.0,0.0011492,9.0,5.0,15.8,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,75.0
-110.0,0.080606,7.0,0.001028,9.0,19.71,26.725,23355.0,29101.0,2126.82,5.27,14.64,4.9718,13.8112,0,0.0
-110.0,0.072324,7.0,0.0009229999999999,9.87,20.21,21.945,432870.0,8837.0,440.73,64.41,2.23,60.7641,2.1039,0,0.0
-110.0,0.06642,7.0,0.0008307999999999,10.88,6.16,18.745,42525.0,801.0,19.44,5.57,0.29,5.254700000000001,0.2737,0,0.0
-110.0,0.06642,7.0,0.0007712,11.61,5.0,16.0,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-110.0,0.0625688,7.0,0.0006966,11.38,5.0,16.37,177.0,255.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-110.0,0.0597799999999999,7.0,0.0006252,10.36,5.0,15.9,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-110.0,0.0597799999999999,7.0,0.0005609999999999,9.35,5.0,17.33,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-110.0,0.0597799999999999,7.0,0.000507,9.0,5.0,13.85,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-110.0,0.0597799999999999,7.0,0.000456,9.0,5.0,17.3,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-110.0,0.0597799999999999,7.0,0.0004055,9.0,5.0,20.35,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-111.63440860215054,0.0597799999999999,7.0,0.000362,9.0,5.0,20.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-112.0,0.0552949999999999,7.0,0.0003284,9.0,5.0,22.38,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-112.0,0.0537999999999999,7.0,0.0002980999999999,9.0,5.0,22.81,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-112.0,0.0537999999999999,7.0,0.0002674999999999,9.0,5.0,23.9,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-112.82,0.0510024,7.0,0.0002372,9.0,5.0,24.025,177.0,255.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-113.0,0.04842,7.0,0.0002184,9.0,5.0,23.42,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-113.0,0.04842,7.0,0.0001982,9.0,5.0,18.65,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-113.0,0.04842,7.0,0.000178,9.0,5.0,16.9,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-113.0,0.04842,7.0,0.0001576,9.0,5.0,29.115,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-113.0,0.04842,7.0,0.0001436999999999,9.0,5.0,28.945,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-113.0,0.04842,7.0,0.000127,9.0,5.0,24.5,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-113.72,0.0441124,7.0,0.0001134,9.0,5.0,21.78,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,13,0.0
-114.0,0.04358,7.0,0.0001032999999999,9.0,5.0,21.705,0.0,209.0,0.0,0.0,0.0,0.0,0.0,3,0.0
-116.0,0.04358,7.0,9.31e-05,9.0,5.0,20.12,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.0417924,7.0,8.300000000000001e-05,9.0,5.0,18.86,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,0,0.0
-116.0,0.0392199999999999,7.0,7.489999999999998e-05,9.0,5.0,21.32,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.0392199999999999,7.0,6.999999999999997e-05,9.0,5.0,24.255,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.0392199999999999,7.0,6.460000000000001e-05,9.0,5.0,23.25,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.0392199999999999,7.0,5.44e-05,9.0,5.0,19.95,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.0392199999999999,7.0,5e-05,9.0,5.0,14.055,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.0391415999999999,7.0,4.42e-05,9.0,5.0,12.35,177.0,209.0,0.0,0.0,0.0,0.0,0.0,5,0.0
-116.0,0.0352999999999999,7.0,4e-05,9.0,5.0,16.3,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,10,0.0
-116.0,0.0352999999999999,7.0,3.390000000000002e-05,9.0,5.0,21.35,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-115.12,0.0352999999999999,7.0,3.000000000000001e-05,9.0,5.0,21.47,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,14,0.0
-115.0,0.034241,7.0,3.000000000000001e-05,9.0,5.0,17.6,177.0,255.0,0.0,0.0,0.1,0.0,0.0944,2,0.0
-115.0,0.03177,7.0,3.000000000000001e-05,9.0,5.0,16.8,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,4,0.0
-113.0,0.0312612,7.0,1.5700000000000002e-05,9.0,5.0,20.085,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,15,0.0
-113.0,0.0285899999999999,7.0,1e-05,9.0,5.0,21.2,0.0,209.0,0.0,0.0,0.0,0.0,0.0,2,0.0
-113.0,0.0285899999999999,7.0,1e-05,9.0,5.0,15.35,0.0,193.0,0.0,0.0,0.0,0.0,0.0,12,0.0
-113.0,0.0285899999999999,7.0,1e-05,9.0,5.0,14.025,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,5,0.0
-113.0,0.0280179999999999,7.0,1e-05,9.0,5.0,22.92,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,11,0.0
-113.0,0.0257299999999999,7.0,1e-05,9.0,5.0,17.36,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,5,0.0
-113.0,0.0257299999999999,7.0,1e-05,9.0,5.0,12.265,0.0,209.0,0.0,0.0,0.0,0.0,0.0,11,0.0
-113.0,0.0257299999999999,7.0,1e-05,9.0,5.0,26.32,0.0,255.0,29.8,0.0,0.05,0.0,0.0472,2,0.0
-113.95698924731182,0.0231856999999999,7.0,1e-05,9.34,21.12,22.825,6988.0,12896.0,629.72,0.99,2.41,0.9341,2.2739,6,14.0
-114.0,0.02084,7.0,1e-05,10.36,7.44,16.815,1176.0,1149.0,31.52,0.27,0.3,0.2548,0.2832,0,3.0
-114.0,0.0190095999999999,7.0,1e-05,11.23,5.0,17.55,531.0,97.0,0.33,0.05,0.05,0.0472,0.0472,0,1.0
-114.0,0.0187599999999999,7.0,1.0000000000000004e-05,11.71,5.0,24.875,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-114.0,0.0187599999999999,7.0,0.0,10.69,5.0,26.2,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-114.0,0.0187599999999999,7.0,0.0,9.68,5.0,21.1,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-114.0,0.0252389999999999,7.0,0.0,9.0,5.0,21.41,177.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-114.8,0.08355,7.0,0.0,9.0,5.0,29.615,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-115.0,0.08355,7.0,0.0,9.0,5.0,26.38,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-115.0,0.0790355999999999,7.0,0.0,9.18,8.21,24.43,5737.0,7009.0,353.67,2.62,2.81,2.4717,2.651,0,5.0
-115.0,0.0705338,7.0,0.0,10.21,13.0,19.105,1556.0,17282.0,904.29,0.43,5.23,0.4058,4.9339,0,10.0
-115.0,0.06768,7.0,0.0,10.97,5.0,14.41,177.0,46.0,0.0,0.0,0.05,0.0,0.0472,0,1.0
-115.6236559139785,0.0613839,7.0,0.0,10.04,26.19,19.07,6131.0,23921.0,1599.4,1.97,8.75,1.8586,8.2547,0,12.0
-117.0,0.057865,7.0,0.0,11.06,6.27,18.005,952.0,2480.0,107.24,0.22,1.21,0.2075999999999999,1.1416,0,2.0
-117.0,0.0519704,7.0,0.0,12.0,6.09,19.03,952.0,882.0,19.18,0.05,0.25,0.0472,0.236,0,5.0
-117.0,0.0464748,7.0,0.0,12.68,15.67,19.07,5772.0,26391.0,2051.46,0.47,9.62,0.4434999999999999,9.0757,0,8.0
-117.0,0.0428015999999999,7.0,0.0,13.3,5.0,20.345,880.0,801.0,6.88,0.15,0.35,0.1415,0.3303999999999999,0,2.0
-117.0,0.0382842,7.0,0.00667,14.31,14.1,20.005,1804.0,23423.0,1169.71,0.26,6.56,0.2453999999999999,6.1888,0,15.0
-117.0,0.0359699999999999,7.0,0.0066699999999999,15.0,5.42,19.215,177.0,380.0,6.05,0.05,0.2,0.0472,0.1888,0,4.0
-117.0,0.0335219999999999,7.0,0.0217473999999999,15.78,16.65,20.28,1593.0,44825.0,3097.59,0.1,12.7,0.0944,11.9814,0,13.0
-117.0,0.0303611999999999,7.0,0.0274629999999999,16.55,8.59,21.51,1397.0,10992.0,529.38,0.2,0.9,0.1888,0.8491,0,4.0
-116.38,0.0271511999999999,7.0,0.0329496,17.56,13.56,21.78,7216.0,10715.0,533.51,0.63,1.61,0.5945,1.5192,0,11.0
-116.0,0.024648,7.0,0.0542710999999999,18.0,21.74,19.23,5551.0,8382.0,559.8,2.17,0.84,2.0472,0.7927,0,3.0
-116.0,0.02242,7.0,0.0955482,18.0,23.62,19.395,1638.0,13177.0,1285.64,0.42,2.95,0.3964,2.7833,0,4.0
-116.0,0.0202175999999999,7.0,0.142384,17.4,10.05,18.825,1339.0,9297.0,664.54,0.23,1.01,0.2171,0.9531,0,1.0
-116.0,0.0181932,7.0,0.1704441999999999,16.43,16.15,20.34,6285.0,15814.0,817.57,2.59,1.97,2.4435,1.8586,0,0.0
-116.0,0.0169591999999999,7.0,0.174388,15.76,9.82,19.95,708.0,8576.0,423.96,0.0,2.32,0.0,2.1888,0,0.0
-116.0,0.0152319999999999,7.0,0.168376,14.8,5.56,21.44,1057.0,1069.0,22.85,0.2,0.49,0.1886999999999999,0.4624,0,0.0
-116.0,0.01393,7.0,0.1735776,13.84,5.0,23.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.01393,7.0,0.1560604,12.83,5.0,23.24,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.01393,7.0,0.1401668,11.81,5.0,20.3,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.01393,7.0,0.126028,10.8,5.0,14.7,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.0129013999999999,7.0,0.1131924,9.78,5.0,21.0,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.0125399999999999,7.0,0.1017657,9.0,5.0,21.855,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.99,0.0125399999999999,7.0,0.0914987999999999,9.0,5.0,23.3,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.0125399999999999,7.0,0.0821756,9.0,5.0,16.7,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-117.0,0.0125399999999999,7.0,0.0738807,9.0,5.0,26.57,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.0124149999999999,7.0,0.0663593,9.0,5.0,29.52,177.0,255.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-118.0,0.0112899999999999,7.0,0.06028,9.0,5.0,17.66,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-118.0,0.0112899999999999,7.0,0.0541966,9.0,5.0,17.99,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-118.0,0.0112899999999999,7.0,0.0486745999999999,9.0,5.0,15.12,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-118.0,0.0112899999999999,7.0,0.0437624,9.0,5.0,13.6,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-118.0,0.0102956,7.0,0.0393021999999999,9.0,5.0,14.84,177.0,209.0,0.0,0.05,0.05,0.0472,0.0472,0,0.0
-118.0,0.01016,7.0,0.0353399,9.0,5.0,18.23,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-118.0,0.01016,7.0,0.0317744,9.0,5.0,19.24,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.05,0.01016,7.0,0.0285379999999999,9.0,5.0,20.91,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-117.0,0.01016,7.0,0.0256584999999999,9.0,5.0,23.095,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.01016,7.0,0.0230684,9.0,5.0,21.72,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.0091501999999999,7.0,0.0213639999999999,9.0,5.0,17.04,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-117.0,0.00914,7.0,0.0191842,9.0,5.0,12.54,0.0,402.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-117.0,0.00914,7.0,0.0172482,9.0,5.0,16.44,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.19666,6.0,0.0028942,9.0,5.0,25.52,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-117.0,0.1811285999999999,6.0,0.00261,9.0,5.0,21.17,153.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-116.5,0.177,6.0,0.0023916,9.0,5.0,22.1,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.177,6.0,0.002146,9.0,5.0,22.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.17169,6.0,0.0019273,9.0,5.0,21.68,153.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.1593,6.0,0.0017327999999999,9.0,5.0,21.08,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.1593,6.0,0.0015587,9.0,5.0,20.575,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.1593,6.0,0.0014035,9.0,5.0,21.79,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.1593,6.0,0.0012611999999999,9.0,5.0,23.32,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.1593,6.0,0.0011290999999999,9.0,5.0,21.72,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.1593,6.0,0.0010155,9.0,5.0,20.135,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.1484676,6.0,0.0009139999999999,9.0,5.0,17.94,153.0,255.0,0.0,0.05,0.0,0.0472,0.0,0,0.0
-116.0,0.14337,6.0,0.0008397999999999,9.0,5.0,16.39,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
-116.0,0.14337,6.0,0.0007568,9.0,5.0,18.25,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0.0
-116.0,0.1370604,6.0,0.0006751999999999,9.0,5.0,20.52,153.0,209.0,0.0,0.0,0.05,0.0,0.0472,0,0.0
